IDDESA,NAMA_KAB,NAMA_KEC,NAMA_DESA,R105,Latitude,R307B_LAT2,Longitude,skor_akses_dasar,skor_konektivitas,skor_pengelolaan_lingkungan,skor_kesejahteraan,skor_kelembagaan_ekonomi,skor_produktivitas_ekonomi,skor_akses_kesehatan,skor_kualitas_kesehatan,skor_program_kesehatan,skor_pendidikan_lanjut,skor_literasi_masyarakat,skor_kualitas_lingkungan,skor_ketahanan_bencana,skor_digital_readiness,skor_status_wilayah,skor_karakteristik_khusus,sektor_pertanian,sektor_industri,sektor_jasa,status_perkotaan,ada_pades,ada_bumdes,ada_sid,kelengkapan_pendidikan,ada_vokasi,ada_mitigasi_bencana,kelengkapan_kesehatan,kelengkapan_ekonomi,cluster,total_penduduk,total_kk,cluster_label,cluster_label_detail,final_label
3529130007,SUMENEP,RUBARU,BANA SARE,1,-6.9684984,2,113.8030576,100.0,100.0,15.0,43.30423956927434,43.33333333333333,64.0909090909091,15.47987616099071,60.72543243612036,100.0,100.0,40.0,50.0,50.0,81.25,60.0,0.0,1,0,0,1,1,1,1,4,1,0,2,2,3,3876,969,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Tertinggal Prioritas
3529130008,SUMENEP,RUBARU,BUNBARAT,2,-6.9547041,2,113.7813494,99.93893129770991,100.0,15.0,26.83393242832303,43.33333333333333,30.0,9.541984732824428,40.0,60.0,80.0,0.0,50.0,50.0,81.25,0.0,0.0,1,0,0,0,1,1,1,3,0,0,2,0,3,2620,655,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Tertinggal Prioritas
3529130009,SUMENEP,RUBARU,KALEBENGAN,2,-6.9353193,2,113.7720605,70.0,93.75,15.0,1.2075047653313071,43.33333333333333,45.90909090909091,12.062726176115802,40.0,60.0,80.0,0.0,50.0,50.0,66.25,0.0,0.0,1,0,0,0,1,1,1,3,0,0,2,0,3,3316,829,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Tertinggal Prioritas
3529130010,SUMENEP,RUBARU,RUBARU,2,-6.9510243,2,113.7547029,100.0,100.0,33.75,17.8108433259684,47.5,63.18181818181818,21.808999081726355,58.06385017146074,100.0,80.0,0.0,50.0,50.0,75.0,0.0,0.0,1,0,0,0,0,1,1,3,0,1,3,1,0,4356,1089,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529130011,SUMENEP,RUBARU,DUKO,2,-6.9538241,2,113.7312675,70.0,100.0,15.0,61.30913455577336,43.33333333333333,45.90909090909091,16.70378619153675,57.62020493385371,60.0,40.0,0.0,50.0,50.0,81.25,0.0,0.0,1,0,0,0,1,1,1,3,0,0,2,0,0,3592,898,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529140001,SUMENEP,DASUK,BATUBELAH BARAT,2,-6.9257812,2,113.7861658,100.0,100.0,15.0,57.59788577198978,30.0,35.0,11.859582542694495,100.0,60.0,40.0,40.0,50.0,50.0,75.0,0.0,0.0,1,0,0,0,1,0,1,3,0,0,2,0,0,2108,527,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529140002,SUMENEP,DASUK,BATUBELAH TIMUR,2,-6.9269017,2,113.7917129,100.0,75.0,18.75,76.39515184733052,50.83333333333333,0.9090909090909092,10.88850174216028,100.0,100.0,0.0,0.0,50.0,50.0,68.75,0.0,0.0,1,0,0,0,1,1,1,1,0,0,2,0,0,2296,574,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529140003,SUMENEP,DASUK,KECER,2,-6.9482579,2,113.7959703,100.0,75.0,18.75,88.48080463369735,43.33333333333333,4.545454545454546,8.954154727793696,100.0,100.0,80.0,35.0,50.0,75.0,68.75,0.0,0.0,1,0,0,0,1,1,1,3,0,1,2,0,0,2792,698,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529140004,SUMENEP,DASUK,BATES,2,-6.9388317,2,113.8016019,100.0,75.0,18.75,77.05971491864126,30.0,39.54545454545455,20.5761316872428,100.0,100.0,0.0,60.0,50.0,50.0,68.75,0.0,0.0,1,0,0,0,1,0,1,2,0,0,2,0,0,1944,486,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529140005,SUMENEP,DASUK,BRINGIN,2,-6.948360115,2,113.8304994,100.0,75.0,18.75,98.00345809062212,50.83333333333333,65.0,6.486286137879912,100.0,100.0,80.0,35.0,50.0,50.0,68.75,0.0,0.0,1,0,0,0,1,1,1,4,0,0,2,1,0,5396,1349,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529140006,SUMENEP,DASUK,JELBUDAN,2,-6.9177411,2,113.8168831,100.0,100.0,6.25,75.99209261690748,58.33333333333333,62.5,11.149653121902874,100.0,100.0,0.0,0.0,50.0,50.0,68.75,0.0,0.0,1,0,0,0,1,1,1,2,0,0,2,0,0,4036,1009,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529140007,SUMENEP,DASUK,NYAPAR,2,-6.903431449,2,113.8167249,100.0,100.0,18.75,59.8837938851355,43.33333333333333,9.090909090909092,15.786452353616536,100.0,60.0,80.0,25.0,75.0,50.0,68.75,0.0,0.0,1,0,0,0,1,1,1,4,0,0,2,0,0,3484,871,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529140008,SUMENEP,DASUK,MANTAJUN,2,-6.9172348,2,113.8441183,100.0,75.0,18.75,85.50454608507044,43.33333333333333,29.09090909090909,10.2880658436214,100.0,100.0,40.0,0.0,50.0,50.0,68.75,0.0,0.0,1,0,0,0,1,1,1,3,0,0,2,0,0,3888,972,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529140009,SUMENEP,DASUK,DASUK LAOK,2,-6.9000996,2,113.8462893,100.0,75.0,0.0,75.0,43.33333333333333,8.18181818181818,10.82920792079208,100.0,100.0,0.0,0.0,50.0,50.0,61.25,0.0,0.0,1,0,0,0,1,1,1,2,0,0,2,0,0,3232,808,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529140010,SUMENEP,DASUK,DASUK TIMUR,2,-6.8733206,2,113.8688164,100.0,75.0,0.0,73.24469285711555,43.33333333333333,0.9090909090909092,23.40823970037453,100.0,100.0,60.0,0.0,50.0,50.0,75.0,0.0,35.0,1,0,0,0,1,1,1,4,1,0,2,0,0,1068,267,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529140011,SUMENEP,DASUK,DASUK BARAT,2,-6.8819887,2,113.8260191,100.0,75.0,0.0,67.9493501461731,43.33333333333333,0.0,14.367816091954024,100.0,100.0,0.0,0.0,50.0,50.0,68.75,0.0,35.0,1,0,0,0,1,1,1,2,0,0,2,0,0,1740,435,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529140012,SUMENEP,DASUK,KERTA TIMUR,1,-6.8982753,2,113.8092972,100.0,100.0,0.0,88.82007226380864,50.83333333333333,3.636363636363636,18.65671641791045,100.0,100.0,80.0,0.0,50.0,50.0,68.75,60.0,35.0,1,0,0,1,1,1,1,3,0,0,2,0,0,2144,536,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529140013,SUMENEP,DASUK,KERTA BARAT,2,-6.898135183,2,113.8021562,100.0,100.0,0.0,75.0,43.33333333333333,43.18181818181818,20.05347593582888,100.0,100.0,40.0,0.0,50.0,50.0,68.75,0.0,35.0,1,0,0,0,1,1,1,3,0,0,3,0,0,2244,561,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529140014,SUMENEP,DASUK,SEMAAN,2,-6.9074837,2,113.7947913,100.0,100.0,0.0,62.926576210660095,30.0,2.7272727272727275,11.811023622047244,100.0,100.0,0.0,0.0,50.0,50.0,68.75,0.0,35.0,1,0,0,0,1,0,1,2,0,0,2,0,0,2540,635,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529140015,SUMENEP,DASUK,SLOPENG,2,-6.8984039,2,113.7889508,100.0,100.0,0.0,89.90609605305774,43.33333333333333,65.0,9.62772785622593,100.0,100.0,0.0,0.0,50.0,50.0,68.75,0.0,35.0,1,0,0,0,1,1,1,1,0,0,2,0,0,3116,779,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529150001,SUMENEP,MANDING,KASENGAN,2,-6.9772731,2,113.8379971,100.0,100.0,0.0,75.0,43.33333333333333,19.09090909090909,25.57829181494662,100.0,60.0,80.0,0.0,50.0,50.0,81.25,0.0,0.0,1,0,0,0,1,1,1,4,0,0,2,1,0,4496,1124,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529150002,SUMENEP,MANDING,LALANGON,1,-6.9834656,2,113.8592639,100.0,100.0,0.0,75.0,50.83333333333333,19.09090909090909,21.825396825396822,100.0,60.0,0.0,0.0,100.0,50.0,81.25,60.0,35.0,0,0,1,1,1,1,1,2,0,0,2,1,2,2520,630,Semi-Perkotaan Sangat Maju,Semi-Perkotaan Sangat Maju - Industri,Desa Industrial Maju
3529150003,SUMENEP,MANDING,TENONAN,2,-6.9790296,2,113.8819756,100.0,75.0,0.0,76.01833311338723,43.33333333333333,0.0,10.17293997965412,100.0,60.0,80.0,0.0,50.0,50.0,68.75,0.0,0.0,1,0,0,0,1,1,1,4,0,0,2,0,0,3932,983,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529150004,SUMENEP,MANDING,LANJUK,2,-6.9753718,2,113.9165988,70.0,75.0,0.0,75.0,0.0,0.0,11.325028312570783,100.0,100.0,100.0,35.0,83.33500000000001,50.0,81.25,0.0,0.0,1,0,0,0,0,0,1,4,1,0,2,0,0,3532,883,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529150005,SUMENEP,MANDING,GADDING,2,-6.9521124,2,113.8988736,70.0,75.0,0.0,75.0,13.333333333333332,2.7272727272727275,10.947452229299362,100.0,100.0,80.0,0.0,33.335,50.0,68.75,0.0,0.0,1,0,0,0,0,1,0,4,0,0,2,0,0,5024,1256,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529150006,SUMENEP,MANDING,GIRING,2,-6.9675403,2,113.8676788,100.0,100.0,0.0,75.0,43.33333333333333,15.454545454545451,23.9097169089518,100.0,60.0,0.0,0.0,50.0,50.0,81.25,0.0,0.0,1,0,0,0,1,1,1,1,0,0,2,0,0,5228,1307,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529150007,SUMENEP,MANDING,GUNUNG KEMBAR,2,-6.9676333,2,113.8381842,100.0,100.0,0.0,75.26909178775797,43.33333333333333,13.636363636363637,11.760752688172044,100.0,60.0,0.0,0.0,50.0,50.0,75.0,0.0,0.0,1,0,0,0,1,1,1,1,0,0,2,0,0,2976,744,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529150008,SUMENEP,MANDING,JABA AN,2,-6.9360625,2,113.8479287,100.0,100.0,0.0,75.79975082593315,43.33333333333333,9.999999999999998,13.315579227696407,100.0,60.0,80.0,0.0,50.0,50.0,75.0,0.0,35.0,1,0,0,0,1,1,1,4,0,0,2,1,0,3004,751,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529150009,SUMENEP,MANDING,MANDING LAOK,2,-6.9548047,2,113.8708011,100.0,100.0,0.0,75.0,58.33333333333333,16.36363636363636,30.12048192771084,100.0,60.0,40.0,0.0,50.0,50.0,81.25,0.0,0.0,1,0,0,0,1,1,1,3,0,0,3,3,0,3984,996,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529150010,SUMENEP,MANDING,MANDING DAYA,2,-6.9535205,2,113.8739385,100.0,100.0,31.25,75.38061652108732,58.33333333333333,11.818181818181817,19.011406844106464,100.0,60.0,40.0,0.0,100.0,50.0,81.25,0.0,0.0,1,0,0,0,1,1,1,3,0,0,2,1,0,2104,526,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529150011,SUMENEP,MANDING,MANDING TIMUR,2,-6.9560322,2,113.8763084,100.0,100.0,0.0,75.0,43.33333333333333,9.090909090909092,17.321016166281755,100.0,60.0,0.0,0.0,50.0,50.0,75.0,0.0,0.0,1,0,0,0,1,1,1,2,0,0,2,0,0,3464,866,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529160001,SUMENEP,BATUPUTIH,LARANGAN BARMA,2,-6.921128,2,113.8909422,100.0,100.0,0.0,50.0,43.33333333333333,0.0,6.47109577221743,100.0,60.0,60.0,0.0,50.0,50.0,75.0,0.0,0.0,1,0,0,0,1,1,1,4,1,0,2,0,0,4636,1159,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529160002,SUMENEP,BATUPUTIH,BATUPUTIH LAOK,2,-6.9165366,2,113.9155109,100.0,100.0,0.0,50.42596657466368,43.33333333333333,0.0,9.97340425531915,100.0,60.0,80.0,0.0,50.0,50.0,75.0,0.0,0.0,1,0,0,0,1,1,1,4,0,0,3,1,0,7520,1880,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529160003,SUMENEP,BATUPUTIH,BATUPUTIH KENEK,2,-6.9131187,2,113.9382427,100.0,100.0,0.0,50.0,43.33333333333333,0.0,7.932910244786944,100.0,60.0,100.0,75.0,50.0,50.0,75.0,0.0,0.0,1,0,0,0,1,1,1,4,1,0,2,0,0,4412,1103,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529160004,SUMENEP,BATUPUTIH,AENGMERAH,2,-6.9449403,2,113.9484191,100.0,100.0,0.0,50.0,43.33333333333333,0.0,5.21195274496178,100.0,60.0,80.0,75.0,50.0,50.0,75.0,0.0,30.0,1,0,0,0,1,1,1,4,0,0,2,0,0,5756,1439,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529160005,SUMENEP,BATUPUTIH,TENGEDAN,2,-6.9287323,2,113.9494238,100.0,100.0,0.0,50.0,43.33333333333333,0.0,7.374631268436578,100.0,0.0,40.0,0.0,50.0,50.0,75.0,0.0,0.0,1,0,0,0,1,1,1,3,0,0,2,0,0,2712,678,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529160006,SUMENEP,BATUPUTIH,JURUAN LAOK,2,-6.9160022,2,113.9830618,100.0,100.0,0.0,50.0,43.33333333333333,0.0,5.659309564233164,100.0,60.0,100.0,25.0,50.0,50.0,75.0,0.0,0.0,1,0,0,0,1,1,1,4,1,0,2,0,0,7068,1767,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529160007,SUMENEP,BATUPUTIH,JURUAN DAYA,2,-6.901226,2,113.983739,100.0,100.0,0.0,50.0,50.83333333333333,0.0,5.626406601650413,100.0,60.0,40.0,0.0,50.0,50.0,75.0,0.0,35.0,1,0,0,0,1,1,1,3,0,0,2,0,0,5332,1333,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529160008,SUMENEP,BATUPUTIH,BADUR,2,-6.878339,2,113.9690554,100.0,100.0,0.0,75.0,43.33333333333333,49.54545454545455,7.716049382716049,100.0,60.0,40.0,0.0,50.0,50.0,75.0,0.0,35.0,1,0,0,0,1,1,1,3,0,0,2,0,0,2592,648,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529160009,SUMENEP,BATUPUTIH,GEDANG GEDANG,2,-6.9100434,2,113.9427125,70.0,100.0,25.0,75.1695209907637,43.33333333333333,0.9090909090909092,6.350550381033024,100.0,60.0,80.0,35.0,50.0,50.0,67.5,0.0,35.0,1,0,0,0,1,1,1,3,0,0,2,0,0,4724,1181,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529160010,SUMENEP,BATUPUTIH,BATUPUTIH DAYA,2,-6.8775467,2,113.9339676,70.0,100.0,0.0,75.57070778247414,43.33333333333333,0.0,5.701254275940707,100.0,60.0,40.0,35.0,50.0,50.0,75.0,0.0,35.0,1,0,0,0,1,1,1,3,0,0,2,0,0,7016,1754,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529160011,SUMENEP,BATUPUTIH,BANTELAN,2,-6.883223,2,113.9016577,100.0,100.0,0.0,75.51007462443803,43.33333333333333,0.0,11.146496815286625,100.0,60.0,0.0,0.0,50.0,50.0,81.25,0.0,35.0,1,0,0,0,1,1,1,2,0,0,2,0,0,3140,785,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529160012,SUMENEP,BATUPUTIH,LARANGAN KERTA,2,-6.9075424,2,113.9149848,100.0,75.0,17.5,75.29792305073204,43.33333333333333,0.0,9.300595238095235,100.0,60.0,0.0,0.0,50.0,50.0,75.0,0.0,0.0,1,0,0,0,1,1,1,1,0,0,2,0,0,2688,672,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529160013,SUMENEP,BATUPUTIH,BULAAN,1,-6.897829295,2,113.8657419,100.0,100.0,0.0,75.28952174995217,43.33333333333333,0.0,6.326825741142444,100.0,60.0,40.0,0.0,50.0,50.0,75.0,60.0,0.0,1,0,0,1,1,1,1,3,0,0,2,0,0,5532,1383,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529160014,SUMENEP,BATUPUTIH,SERGANG,2,-6.8885658,2,113.8827798,100.0,100.0,0.0,76.459214942361,43.33333333333333,0.0,9.110787172011662,100.0,60.0,40.0,35.0,50.0,50.0,81.25,0.0,35.0,1,0,0,0,1,1,1,3,0,0,2,0,0,2744,686,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529170001,SUMENEP,GAPURA,POJA,2,-6.9843334,2,113.8965918,100.0,100.0,0.0,75.0,50.83333333333333,37.72727272727273,13.557483731019524,100.0,60.0,0.0,0.0,50.0,50.0,75.0,0.0,0.0,1,0,0,0,1,1,1,1,0,1,2,0,0,1844,461,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529170002,SUMENEP,GAPURA,BERAJI,2,-6.9997083,2,113.9057287,100.0,100.0,0.0,75.0,50.83333333333333,38.63636363636363,43.498168498168496,100.0,60.0,100.0,40.0,50.0,50.0,68.75,0.0,0.0,1,0,0,0,1,1,1,4,1,1,2,0,0,2184,546,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529170003,SUMENEP,GAPURA,KARANG BUDI,2,-7.0001624,2,113.913425,100.0,100.0,0.0,75.0,43.33333333333333,41.36363636363636,7.621951219512195,100.0,60.0,80.0,0.0,50.0,50.0,75.0,0.0,0.0,1,0,0,0,1,1,1,4,0,1,2,0,0,3280,820,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529170004,SUMENEP,GAPURA,BABAN,2,-6.9997556,2,113.922885,100.0,100.0,0.0,75.0,50.83333333333333,39.54545454545455,12.517882689556508,100.0,60.0,0.0,0.0,75.0,50.0,68.75,0.0,35.0,1,0,0,0,1,1,1,2,0,1,2,0,0,2796,699,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529170005,SUMENEP,GAPURA,BATUDINDING,2,-6.9971747,2,113.9322784,100.0,100.0,6.25,75.67070113933644,43.33333333333333,37.72727272727273,10.469011725293132,100.0,60.0,0.0,0.0,50.0,50.0,75.0,0.0,35.0,1,0,0,0,1,1,1,2,0,0,2,0,0,2388,597,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529170006,SUMENEP,GAPURA,BANJAR BARAT,2,-6.9957894,2,113.9396483,100.0,100.0,0.0,75.0,43.33333333333333,39.54545454545455,7.378984651711924,100.0,60.0,40.0,0.0,50.0,50.0,75.0,0.0,35.0,1,0,0,0,1,1,1,3,0,1,2,0,0,3388,847,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529170007,SUMENEP,GAPURA,BANJAR TIMUR,1,-6.9985827,2,113.9435083,100.0,100.0,0.0,75.0,50.83333333333333,49.54545454545455,16.49076517150396,100.0,60.0,80.0,0.0,50.0,50.0,75.0,60.0,35.0,1,0,0,1,1,1,1,4,0,1,2,0,0,1516,379,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529170008,SUMENEP,GAPURA,PALOKLOAN,1,-6.9971557,2,113.9455123,100.0,100.0,6.25,50.0,43.33333333333333,48.63636363636363,8.72905027932961,100.0,60.0,40.0,0.0,50.0,50.0,75.0,60.0,35.0,1,0,0,1,1,1,1,2,0,0,2,0,0,2864,716,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529170009,SUMENEP,GAPURA,PANAGAN,2,-6.9969214,2,113.9480135,100.0,100.0,0.0,75.0,43.33333333333333,38.63636363636363,20.734597156398102,100.0,60.0,80.0,0.0,50.0,50.0,68.75,0.0,0.0,1,0,0,0,1,1,1,4,0,1,2,2,0,1688,422,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529170010,SUMENEP,GAPURA,GAPURA BARAT,1,-6.9981504,2,113.960556,100.0,100.0,6.25,75.0,50.83333333333333,45.0,24.46808510638298,100.0,60.0,80.0,0.0,50.0,50.0,75.0,60.0,0.0,1,0,0,1,1,1,1,4,0,0,3,3,0,4700,1175,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529170011,SUMENEP,GAPURA,GERSIK PUTIH,2,-7.0329609,2,113.9574084,100.0,75.0,21.25,75.0,43.33333333333333,38.63636363636363,13.21353065539112,100.0,60.0,0.0,0.0,100.0,50.0,75.0,0.0,35.0,0,1,0,0,1,1,1,2,0,0,2,0,2,1892,473,Semi-Perkotaan Sangat Maju,Semi-Perkotaan Sangat Maju - Industri,Desa Industrial Maju
3529170012,SUMENEP,GAPURA,GAPURA TENGAH,1,-6.998254,2,113.962112,100.0,100.0,6.25,75.65640750849813,50.83333333333333,43.18181818181818,8.196721311475411,100.0,60.0,0.0,0.0,50.0,50.0,81.25,60.0,0.0,1,0,0,1,1,1,1,2,0,0,1,1,0,2440,610,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529170013,SUMENEP,GAPURA,MANDALA,2,-7.0006123,2,113.968739,100.0,100.0,6.25,75.0,50.83333333333333,36.81818181818182,9.92063492063492,100.0,60.0,0.0,0.0,50.0,50.0,81.25,0.0,0.0,1,0,0,0,1,1,1,0,0,0,1,0,0,1008,252,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529170014,SUMENEP,GAPURA,GAPURA TIMUR,2,-6.9856965,2,113.9804676,100.0,100.0,6.25,75.46776703292508,43.33333333333333,37.72727272727273,8.761682242990656,100.0,60.0,80.0,0.0,50.0,50.0,81.25,0.0,0.0,1,0,0,0,1,1,1,4,0,0,2,0,0,3424,856,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529170015,SUMENEP,GAPURA,ANDULANG,2,-7.000388,2,113.9770449,100.0,100.0,15.0,75.0,43.33333333333333,37.72727272727273,9.43791946308725,100.0,60.0,40.0,0.0,50.0,50.0,75.0,0.0,35.0,1,0,0,0,1,1,1,3,0,0,2,1,0,4768,1192,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529170016,SUMENEP,GAPURA,LONGOS,2,-6.9997307,2,113.9998709,100.0,100.0,15.0,75.0,43.33333333333333,57.04545454545455,5.260389268805892,100.0,60.0,100.0,0.0,100.0,50.0,75.0,0.0,35.0,1,0,0,0,1,1,1,4,1,0,2,2,0,7604,1901,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529170017,SUMENEP,GAPURA,GRUJUGAN,2,-7.005374,2,114.0216652,100.0,100.0,15.0,75.0,43.33333333333333,38.63636363636363,8.143322475570033,100.0,60.0,80.0,0.0,50.0,50.0,75.0,0.0,35.0,1,0,0,0,1,1,1,4,0,0,2,0,0,4912,1228,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529180001,SUMENEP,BATANG BATANG,TAMEDUNG,1,-6.9519944,2,113.9733371,100.0,100.0,15.0,75.25471283726708,43.33333333333333,81.5909090909091,6.361323155216285,100.0,60.0,80.0,0.0,50.0,50.0,81.25,60.0,0.0,1,0,0,1,1,1,1,4,0,0,2,0,0,6288,1572,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529180002,SUMENEP,BATANG BATANG,BATANGBATANG LAOK,1,-6.9592279,2,113.9951204,100.0,100.0,15.0,75.0,43.33333333333333,48.63636363636363,9.724186704384724,100.0,60.0,40.0,0.0,50.0,50.0,75.0,60.0,0.0,1,0,0,1,1,1,1,3,0,0,2,0,0,5656,1414,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529180003,SUMENEP,BATANG BATANG,TOTOSAN,2,-6.9524578,2,114.0113715,100.0,100.0,15.0,75.0,43.33333333333333,36.81818181818182,8.125677139761647,100.0,60.0,0.0,0.0,50.0,50.0,75.0,0.0,0.0,1,0,0,0,1,1,1,2,0,0,2,0,0,3692,923,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529180004,SUMENEP,BATANG BATANG,BANUAJU BARAT,2,-6.9719696,2,114.0138331,100.0,100.0,15.0,50.0,43.33333333333333,43.18181818181818,9.87166831194472,100.0,60.0,80.0,0.0,100.0,50.0,75.0,0.0,0.0,1,0,0,0,1,1,1,4,0,0,2,0,0,4052,1013,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529180005,SUMENEP,BATANG BATANG,BANUAJU TIMUR,2,-6.9754414,2,114.023586,100.0,100.0,15.0,50.0,43.33333333333333,10.90909090909091,14.84168865435356,100.0,60.0,60.0,0.0,100.0,50.0,62.5,0.0,0.0,1,0,0,0,1,1,1,4,1,0,2,0,0,3032,758,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529180006,SUMENEP,BATANG BATANG,JENANGGER,1,-6.9580005,2,114.0281439,100.0,100.0,15.0,50.0,30.0,9.090909090909092,13.940520446096656,100.0,60.0,40.0,0.0,75.0,50.0,81.25,60.0,0.0,1,0,0,1,1,0,1,3,0,0,2,0,0,4304,1076,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529180007,SUMENEP,BATANG BATANG,NYABAKAN TIMUR,2,-6.9474512,2,114.0343796,100.0,100.0,15.0,50.0,56.66666666666666,40.45454545454545,7.327796775769418,100.0,60.0,80.0,0.0,50.0,50.0,75.0,0.0,0.0,1,0,0,0,1,1,1,4,0,0,2,0,0,8188,2047,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529180008,SUMENEP,BATANG BATANG,LOMBANG,2,-6.9297373,2,114.05901,100.0,75.0,25.0,50.0,73.33333333333333,35.90909090909091,13.477088948787063,100.0,60.0,0.0,0.0,50.0,50.0,81.25,0.0,35.0,1,0,0,0,1,1,1,2,0,0,2,0,0,1484,371,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3529180009,SUMENEP,BATANG BATANG,BILANGAN,2,-6.9233062,2,114.0475951,100.0,75.0,0.0,50.0,43.33333333333333,40.45454545454545,23.584905660377363,100.0,60.0,80.0,0.0,50.0,50.0,75.0,0.0,35.0,1,0,0,0,1,1,1,4,0,0,2,0,0,1484,371,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
