NAMA_KAB,NAMA_KEC,NAMA_DESA
LAMONGAN,KARANGBINANGUN,KETAPANGTELU
LAMONGAN,KARANGBINANGUN,BLAWI
LAMONGAN,KARANGBINANGUN,BARANGGAYAM
LAMONGAN,KARANGBINANGUN,PENDOWOLIMO
LAMONGAN,KARANGBINANGUN,PRIYOSO
LAMONGAN,KARANGBINANGUN,KURO
LAMONGAN,KARANGBINANGUN,GAWEREJO
LAMONGAN,KARANGBINANGUN,WINDU
LAMONGAN,KARANGBINANGUN,KARANGBINANGUN
LAMONGAN,KARANGBINANGUN,BOGOBABADAN
LAMONGAN,KARANGBINANGUN,WATANGPANJANG
LAMONGAN,KARANGBINANGUN,SAMBOPINGGIR
LAMONGAN,KARANGBINANGUN,PUTATBANGAH
LAMONGAN,KARANGBINANGUN,BANYUURIP
LAMONGAN,KARANGBINANGUN,BANJAREJO
LAMONGAN,KARANGBINANGUN,PALANGAN
LAMONGAN,KARANGBINANGUN,MAYONG
LAMONGAN,KARANGBINANGUN,SUKOREJO
LAMONGAN,KARANGBINANGUN,WARUK
LAMONGAN,TURI,SUKOANYAR
LAMONGAN,TURI,SUKOREJO
LAMONGAN,TURI,TAWANGREJO
LAMONGAN,TURI,TAMBAKPLOSO
LAMONGAN,TURI,BALUN
LAMONGAN,TURI,GEDONGBOYOUNTUNG
LAMONGAN,TURI,NGUJUNGREJO
LAMONGAN,TURI,BAMBANG
LAMONGAN,TURI,KEMLAGIGEDE
LAMONGAN,TURI,TURI
LAMONGAN,TURI,KEBEN
LAMONGAN,TURI,WANGUNREJO
LAMONGAN,TURI,GEGER
LAMONGAN,TURI,BADURAME
LAMONGAN,TURI,KARANGWEDORO
LAMONGAN,TURI,PUTATKUMPUL
LAMONGAN,TURI,KEMLAGGI LOR
LAMONGAN,TURI,POMAHANJANGGAN
LAMONGAN,TURI,KEPUDIBENER
LAMONGAN,KALITENGAH,PUCANGRO
LAMONGAN,KALITENGAH,PUCANGTELU
LAMONGAN,KALITENGAH,SOMOSARI
LAMONGAN,KALITENGAH,JELAKCATUR
LAMONGAN,KALITENGAH,TIWET
LAMONGAN,KALITENGAH,BLAJO
LAMONGAN,KALITENGAH,GAMBUHAN
LAMONGAN,KALITENGAH,BOJOASRI
LAMONGAN,KALITENGAH,CLURING
LAMONGAN,KALITENGAH,LUKREJO
LAMONGAN,KALITENGAH,MUNGLI
LAMONGAN,KALITENGAH,DIBE
LAMONGAN,KALITENGAH,PENGANGSALAN
LAMONGAN,KALITENGAH,BUTUNGAN
LAMONGAN,KALITENGAH,KALITENGAH
LAMONGAN,KALITENGAH,KEDIREN
LAMONGAN,KALITENGAH,KULURAN
LAMONGAN,KALITENGAH,CANDITUNGGAL
LAMONGAN,KALITENGAH,SUGIHWARAS
LAMONGAN,KALITENGAH,TUNJUNGMEKAR
LAMONGAN,KARANG GENENG,BANJARMADU
LAMONGAN,KARANG GENENG,KALANGANYAR
LAMONGAN,KARANG GENENG,SUNGELEBAK
LAMONGAN,KARANG GENENG,KENDALKEMLAGI
LAMONGAN,KARANG GENENG,MERTANI
LAMONGAN,KARANG GENENG,KARANGGENENG
LAMONGAN,KARANG GENENG,SUMBERWUDI
LAMONGAN,KARANG GENENG,KARANGWUNGU
LAMONGAN,KARANG GENENG,JAGRAN
LAMONGAN,KARANG GENENG,KAWISTOLEGI
LAMONGAN,KARANG GENENG,SONOADI
LAMONGAN,KARANG GENENG,LATUKAN
LAMONGAN,KARANG GENENG,BANTENGPUTIH
LAMONGAN,KARANG GENENG,GUCI
LAMONGAN,KARANG GENENG,KALIGERMAN
LAMONGAN,KARANG GENENG,KARANGREJO
LAMONGAN,KARANG GENENG,TRACAL
LAMONGAN,KARANG GENENG,PRIJEKNGABLAG
LAMONGAN,SEKARAN,BESUR
LAMONGAN,SEKARAN,KEBALAN KULON
LAMONGAN,SEKARAN,KUDIKAN
LAMONGAN,SEKARAN,MANYAR
LAMONGAN,SEKARAN,TROSONO
LAMONGAN,SEKARAN,LATEK
LAMONGAN,SEKARAN,MIRU
LAMONGAN,SEKARAN,BULUTENGGER
LAMONGAN,SEKARAN,BUGEL
LAMONGAN,SEKARAN,SIMAN
LAMONGAN,SEKARAN,KEMBANGAN
LAMONGAN,SEKARAN,KARANG
LAMONGAN,SEKARAN,SUNGEGENENG
LAMONGAN,SEKARAN,PORODESO
LAMONGAN,SEKARAN,MORO
LAMONGAN,SEKARAN,SEKARAN
LAMONGAN,SEKARAN,JUGO
LAMONGAN,SEKARAN,NGARUM
LAMONGAN,SEKARAN,TITIK
LAMONGAN,SEKARAN,KENDAL
LAMONGAN,SEKARAN,KETING
LAMONGAN,MADURAN,DURIWETAN
LAMONGAN,MADURAN,TAJI
LAMONGAN,MADURAN,BRUMBUN
LAMONGAN,MADURAN,SIWURAN
LAMONGAN,MADURAN,KLAGENSRAMPAT
LAMONGAN,MADURAN,PANGEAN
LAMONGAN,MADURAN,GUMANTUK
LAMONGAN,MADURAN,NGAYUNG
LAMONGAN,MADURAN,MADURAN
LAMONGAN,MADURAN,JANGKUNGSOMO
LAMONGAN,MADURAN,PARENGAN
LAMONGAN,MADURAN,PANGKATREJO
LAMONGAN,MADURAN,PRINGGOBOYO
LAMONGAN,MADURAN,KANUGRAHAN
LAMONGAN,MADURAN,TURI
LAMONGAN,MADURAN,GEDANGAN
LAMONGAN,MADURAN,BLUMBANG
LAMONGAN,LAREN,DURI KULON
LAMONGAN,LAREN,CENTINI
LAMONGAN,LAREN,KEDUYUNG
LAMONGAN,LAREN,PESANGGRAHAN
LAMONGAN,LAREN,JABUNG
LAMONGAN,LAREN,DATENG
LAMONGAN,LAREN,GELAP
LAMONGAN,LAREN,MOJO ASEM
LAMONGAN,LAREN,SISER
LAMONGAN,LAREN,BULUTIGO
LAMONGAN,LAREN,PELANGWOT
LAMONGAN,LAREN,LAREN
LAMONGAN,LAREN,GAMPANG SEJATI
LAMONGAN,LAREN,TAMAN PRIJEK
LAMONGAN,LAREN,KARANGTAWAR
LAMONGAN,LAREN,TEJOASRI
LAMONGAN,LAREN,GODOG
LAMONGAN,LAREN,BULUBRANGSI
LAMONGAN,LAREN,KARANGWUNGU LOR
LAMONGAN,LAREN,BRANGSI
LAMONGAN,SOLOKURO,DADAPAN
LAMONGAN,SOLOKURO,TEBLURU
LAMONGAN,SOLOKURO,SUGIHAN
LAMONGAN,SOLOKURO,TENGGULUN
LAMONGAN,SOLOKURO,PAYAMAN
LAMONGAN,SOLOKURO,SOLOKURO
LAMONGAN,SOLOKURO,TAKERHARJO
LAMONGAN,SOLOKURO,BANYUBANG
LAMONGAN,SOLOKURO,DAGAN
LAMONGAN,SOLOKURO,BLURI
LAMONGAN,PACIRAN,BLIMBING
LAMONGAN,PACIRAN,KANDANGSEMANGKON
LAMONGAN,PACIRAN,PACIRAN
LAMONGAN,PACIRAN,SUMURGAYAM
LAMONGAN,PACIRAN,SENDANGAGUNG
LAMONGAN,PACIRAN,SENDANGDUWUR
LAMONGAN,PACIRAN,TUNGGUL
LAMONGAN,PACIRAN,KRANJI
LAMONGAN,PACIRAN,DRAJAT
LAMONGAN,PACIRAN,BANJARWATI
LAMONGAN,PACIRAN,KEMANTREN
LAMONGAN,PACIRAN,SIDOKELAR
LAMONGAN,PACIRAN,TLOGOSADANG
LAMONGAN,PACIRAN,PALOH
LAMONGAN,PACIRAN,WERU
LAMONGAN,PACIRAN,SIDOKUMPUL
LAMONGAN,PACIRAN,WARULOR
LAMONGAN,BRONDONG,LEMBOR
LAMONGAN,BRONDONG,TLOGORETNO
LAMONGAN,BRONDONG,SIDOMUKTI
LAMONGAN,BRONDONG,LOHGUNG
LAMONGAN,BRONDONG,LABUHAN
LAMONGAN,BRONDONG,BRENGKOK
LAMONGAN,BRONDONG,SENDANGHARJO
LAMONGAN,BRONDONG,SEDAYULAWAS
LAMONGAN,BRONDONG,SUMBERAGUNG
LAMONGAN,BRONDONG,BRONDONG
GRESIK,WRINGINANOM,KEDUNGANYAR
GRESIK,WRINGINANOM,SUMBERAME
GRESIK,WRINGINANOM,WRINGINANOM
GRESIK,WRINGINANOM,LEBANISUKO
GRESIK,WRINGINANOM,LEBANIWARAS
GRESIK,WRINGINANOM,SUMENGKO
GRESIK,WRINGINANOM,PASINAN LEMAHPUTIH
GRESIK,WRINGINANOM,WATESTANJUNG
GRESIK,WRINGINANOM,PEDAGANGAN
GRESIK,WRINGINANOM,SEMBUNG
GRESIK,WRINGINANOM,SUMBERWARU
GRESIK,WRINGINANOM,KEPUHKLAGEN
GRESIK,WRINGINANOM,SUMBERGEDE
GRESIK,WRINGINANOM,MONDOLUKU
GRESIK,WRINGINANOM,KESAMBENKULON
GRESIK,WRINGINANOM,SOKO
GRESIK,DRIYOREJO,KRIKILAN
GRESIK,DRIYOREJO,DRIYOREJO
GRESIK,DRIYOREJO,CANGKIR
GRESIK,DRIYOREJO,BAMBE
GRESIK,DRIYOREJO,MULUNG
GRESIK,DRIYOREJO,TENARU
GRESIK,DRIYOREJO,PETIKEN
GRESIK,DRIYOREJO,KESAMBENWETAN
GRESIK,DRIYOREJO,SUMPUT
GRESIK,DRIYOREJO,TANJUNGAN
GRESIK,DRIYOREJO,BANJARAN
GRESIK,DRIYOREJO,KARANGANDONG
GRESIK,DRIYOREJO,MOJOSARIREJO
GRESIK,DRIYOREJO,WEDOROANOM
GRESIK,DRIYOREJO,RANDEGANSARI
GRESIK,DRIYOREJO,GADUNG
GRESIK,KEDAMEAN,MOJOWUKU
GRESIK,KEDAMEAN,SIDORAHARJO
GRESIK,KEDAMEAN,SLEMPIT
GRESIK,KEDAMEAN,BELAHANREJO
GRESIK,KEDAMEAN,MENUNGGAL
GRESIK,KEDAMEAN,BANYUURIP
GRESIK,KEDAMEAN,NGEPUNG
GRESIK,KEDAMEAN,KEDAMEAN
GRESIK,KEDAMEAN,TANJUNG
GRESIK,KEDAMEAN,KATIMOHO
GRESIK,KEDAMEAN,TURIREJO
GRESIK,KEDAMEAN,TULUNG
GRESIK,KEDAMEAN,GLINDAH
GRESIK,KEDAMEAN,LAMPAH
GRESIK,KEDAMEAN,CERMENLEREK
GRESIK,MENGANTI,PRANTI
GRESIK,MENGANTI,BRINGKANG
GRESIK,MENGANTI,MOJOTENGAH
GRESIK,MENGANTI,MENGANTI
GRESIK,MENGANTI,HULAAN
GRESIK,MENGANTI,SIDOWUNGU
GRESIK,MENGANTI,SETRO
GRESIK,MENGANTI,LABAN
GRESIK,MENGANTI,PENGALANGAN
GRESIK,MENGANTI,RANDUPADANGAN
GRESIK,MENGANTI,DRANCANG
GRESIK,MENGANTI,PELEMWATU
GRESIK,MENGANTI,SIDOJANGKUNG
GRESIK,MENGANTI,DOMAS
GRESIK,MENGANTI,GADINGWATU
GRESIK,MENGANTI,BETON
GRESIK,MENGANTI,PUTAT LOR
GRESIK,MENGANTI,BOTENG
GRESIK,MENGANTI,BOBOH
GRESIK,MENGANTI,GEMPOLKURUNG
GRESIK,MENGANTI,KEPATIHAN
GRESIK,MENGANTI,HENDROSARI
GRESIK,CERME,DADAPKUNING
GRESIK,CERME,NGEMBUNG
GRESIK,CERME,SUKOANYAR
GRESIK,CERME,MOROWUDI
GRESIK,CERME,GURANGANYAR
GRESIK,CERME,DAMPAAN
GRESIK,CERME,DOORO
GRESIK,CERME,LENGKONG
GRESIK,CERME,KANDANGAN
GRESIK,CERME,DUNGUS
GRESIK,CERME,NGABETAN
GRESIK,CERME,BETITING
GRESIK,CERME,IKERIKERGEGER
GRESIK,CERME,CERME KIDUL
GRESIK,CERME,PANDU
GRESIK,CERME,JONO
GRESIK,CERME,TAMBAKBERAS
GRESIK,CERME,CERME LOR
GRESIK,CERME,CAGAKAGUNG
GRESIK,CERME,SEMAMPIR
GRESIK,CERME,KAMBINGAN
GRESIK,CERME,WEDANI
GRESIK,CERME,GEDANGKULUT
GRESIK,CERME,PADEG
GRESIK,CERME,BANJARSARI
GRESIK,BENJENG,LUNDO
GRESIK,BENJENG,BALONGTUNJUNG
GRESIK,BENJENG,BALONGMOJO
GRESIK,BENJENG,BULANGKULON
GRESIK,BENJENG,SEDAPURKLAGEN
GRESIK,BENJENG,DELIKSUMBER
GRESIK,BENJENG,KEDUNGRUKEM
GRESIK,BENJENG,MUNGGUGIANTI
GRESIK,BENJENG,BENGKELOLOR
GRESIK,BENJENG,GLURANPLOSO
GRESIK,BENJENG,BULUREJO
GRESIK,BENJENG,DERMO
GRESIK,BENJENG,KEDUNGSEKAR
GRESIK,BENJENG,KLAMPOK
GRESIK,BENJENG,SIRNOBOYO
GRESIK,BENJENG,KALIPADANG
GRESIK,BENJENG,KARANGANKIDUL
GRESIK,BENJENG,MUNGGUGEBANG
GRESIK,BENJENG,BANTER
GRESIK,BENJENG,METATU
GRESIK,BENJENG,JOGODALU
GRESIK,BENJENG,PUNDUTTRATE
GRESIK,BENJENG,JATIREMBE
GRESIK,BALONGPANGGANG,JOMBANGDELIK
GRESIK,BALONGPANGGANG,BRANGKAL
GRESIK,BALONGPANGGANG,NGAMPEL
GRESIK,BALONGPANGGANG,TANAHLANDEAN
GRESIK,BALONGPANGGANG,DAPET
GRESIK,BALONGPANGGANG,WONOREJO
GRESIK,BALONGPANGGANG,SEKARPUTIH
GRESIK,BALONGPANGGANG,WOTANSARI
GRESIK,BALONGPANGGANG,BANJARAGUNG
GRESIK,BALONGPANGGANG,KARANGSEMANDING
GRESIK,BALONGPANGGANG,WAHAS
GRESIK,BALONGPANGGANG,BANDUNGSEKARAN
GRESIK,BALONGPANGGANG,MOJOGEDE
GRESIK,BALONGPANGGANG,KEDUNGPRING
GRESIK,BALONGPANGGANG,PUCUNG
GRESIK,BALONGPANGGANG,BALONGPANGGANG
GRESIK,BALONGPANGGANG,KEDUNGSUMBER
GRESIK,BALONGPANGGANG,BABATAN
GRESIK,BALONGPANGGANG,PACUH
GRESIK,BALONGPANGGANG,TENGGOR
GRESIK,BALONGPANGGANG,DOHOAGUNG
GRESIK,BALONGPANGGANG,PINGGIR
GRESIK,BALONGPANGGANG,KLOTOK
GRESIK,BALONGPANGGANG,GANGGANG
GRESIK,BALONGPANGGANG,NGASIN
GRESIK,DUDUKSAMPEYAN,KANDANGAN
GRESIK,DUDUKSAMPEYAN,TUMAPEL
GRESIK,DUDUKSAMPEYAN,PANJUNAN
GRESIK,DUDUKSAMPEYAN,TAMBAKREJO
GRESIK,DUDUKSAMPEYAN,SETROHADI
GRESIK,DUDUKSAMPEYAN,SUMENGKO
GRESIK,DUDUKSAMPEYAN,GREDEK
GRESIK,DUDUKSAMPEYAN,SUMARI
GRESIK,DUDUKSAMPEYAN,TIREM
GRESIK,DUDUKSAMPEYAN,AMBENG AMBENG WATANGREJO
GRESIK,DUDUKSAMPEYAN,TEBALOAN
GRESIK,DUDUKSAMPEYAN,SAMIRPLAPAN
GRESIK,DUDUKSAMPEYAN,DUDUKSAMPEYAN
GRESIK,DUDUKSAMPEYAN,PETISBENEM
GRESIK,DUDUKSAMPEYAN,PALEBON
GRESIK,DUDUKSAMPEYAN,GLANGGANG
GRESIK,DUDUKSAMPEYAN,PANDANAN
GRESIK,DUDUKSAMPEYAN,BENDUNGAN
GRESIK,DUDUKSAMPEYAN,WADAK LOR
GRESIK,DUDUKSAMPEYAN,WADAK KIDUL
GRESIK,DUDUKSAMPEYAN,KAWISTOWINDU
GRESIK,DUDUKSAMPEYAN,KEMUDI
GRESIK,DUDUKSAMPEYAN,KRAMAT
GRESIK,KEBOMAS,KEDANYANG
GRESIK,KEBOMAS,PRAMBANGAN
GRESIK,KEBOMAS,GULOMANTUNG
GRESIK,KEBOMAS,SUKOREJO
GRESIK,KEBOMAS,SEGOROMADU
GRESIK,KEBOMAS,TENGGULUNAN
GRESIK,KEBOMAS,KARANGKERING
GRESIK,KEBOMAS,INDRO
GRESIK,KEBOMAS,SINGOSARI
GRESIK,KEBOMAS,SIDOMORO
GRESIK,KEBOMAS,GENDING
GRESIK,KEBOMAS,NGARGOSARI
GRESIK,KEBOMAS,KAWISANYAR
GRESIK,KEBOMAS,SIDOMUKTI
GRESIK,KEBOMAS,GIRI
GRESIK,KEBOMAS,KLANGONAN
GRESIK,KEBOMAS,SEKARKURUNG
GRESIK,KEBOMAS,KEMBANGAN
GRESIK,KEBOMAS,DAHANREJO
GRESIK,KEBOMAS,RANDUAGUNG
GRESIK,KEBOMAS,KEBOMAS
GRESIK,GRESIK,NGIPIK
GRESIK,GRESIK,TLOGOPATUT
GRESIK,GRESIK,SIDOKUMPUL
GRESIK,GRESIK,KRAMATINGGIL
GRESIK,GRESIK,SIDORUKUN
GRESIK,GRESIK,PULOPANCIKAN
GRESIK,GRESIK,GAPUROSUKOLILO
GRESIK,GRESIK,TLOGOBENDUNG
GRESIK,GRESIK,PEKAUMAN
GRESIK,GRESIK,SUKORAME
GRESIK,GRESIK,KARANGTURI
GRESIK,GRESIK,TRATE
GRESIK,GRESIK,KARANGPOH
GRESIK,GRESIK,BEDILAN
GRESIK,GRESIK,KEBUNGSON
GRESIK,GRESIK,PEKELINGAN
GRESIK,GRESIK,KEMUTERAN
GRESIK,GRESIK,SUKODONO
GRESIK,GRESIK,KROMAN
GRESIK,GRESIK,LUMPUR
GRESIK,GRESIK,TLOGOPOJOK
GRESIK,MANYAR,TEBALO
GRESIK,MANYAR,SUCI
GRESIK,MANYAR,YOSOWILANGUN
GRESIK,MANYAR,ROOMO
GRESIK,MANYAR,SUKOMULYO
GRESIK,MANYAR,PONGANGAN
GRESIK,MANYAR,PEGANDEN
GRESIK,MANYAR,BANJARSARI
GRESIK,MANYAR,LERAN
GRESIK,MANYAR,MANYAREJO
GRESIK,MANYAR,MANYARSIDOMUKTI
GRESIK,MANYAR,MANYARSIDORUKUN
GRESIK,MANYAR,BANYUWANGI
GRESIK,MANYAR,KARANGREJO
GRESIK,MANYAR,SEMBAYAT
GRESIK,MANYAR,BETOYOGUCI
GRESIK,MANYAR,BETOYOKAUMAN
GRESIK,MANYAR,SUMBEREJO
GRESIK,MANYAR,TANGGULREJO
GRESIK,MANYAR,GUMENO
GRESIK,MANYAR,NGAMPEL
GRESIK,MANYAR,PEJANGGANAN
GRESIK,MANYAR,MOROBAKUNG
GRESIK,BUNGAH,SIDOMUKTI
GRESIK,BUNGAH,MOJOPUROGEDE
GRESIK,BUNGAH,MOJOPURO WETAN
GRESIK,BUNGAH,MELIRANG
GRESIK,BUNGAH,SIDOREJO
GRESIK,BUNGAH,MASANGAN
GRESIK,BUNGAH,SUKOWATI
GRESIK,BUNGAH,BUNGAH
GRESIK,BUNGAH,SUKOREJO
GRESIK,BUNGAH,BEDANTEN
GRESIK,BUNGAH,WATUAGUNG
GRESIK,BUNGAH,KRAMAT
GRESIK,BUNGAH,TAJUNG WIDORO
GRESIK,BUNGAH,SUNGONLEGOWO
GRESIK,BUNGAH,INDRODELIK
GRESIK,BUNGAH,KISIK
GRESIK,BUNGAH,ABAR-ABIR
GRESIK,BUNGAH,SIDOKUMPUL
GRESIK,BUNGAH,RACIWETAN
GRESIK,BUNGAH,PEGUNDAN
GRESIK,BUNGAH,KEMANGI
GRESIK,BUNGAH,GUMENG
GRESIK,SIDAYU,SUKOREJO
GRESIK,SIDAYU,LASEM
GRESIK,SIDAYU,KERTOSONO
GRESIK,SIDAYU,RACIKULON
GRESIK,SIDAYU,RACITENGAH
GRESIK,SIDAYU,NGAWEN
GRESIK,SIDAYU,RANDUBOTO
GRESIK,SIDAYU,MOJOASEM
GRESIK,SIDAYU,ASEMPAPAK
GRESIK,SIDAYU,MRIYUNAN
GRESIK,SIDAYU,SIDOMULYO
GRESIK,SIDAYU,PURWODADI
GRESIK,SIDAYU,BUNDERAN
GRESIK,SIDAYU,KAUMAN
GRESIK,SIDAYU,PENGULU
GRESIK,SIDAYU,SEDAGARAN
GRESIK,SIDAYU,SROWO
GRESIK,SIDAYU,GOLOKAN
GRESIK,SIDAYU,SAMBIPONDOK
GRESIK,SIDAYU,WADENG
GRESIK,SIDAYU,GEDANGAN
GRESIK,DUKUN,SAWO
GRESIK,DUKUN,KARANGCANGKRING
GRESIK,DUKUN,GEDONGKEDOAN
GRESIK,DUKUN,BULANGAN
GRESIK,DUKUN,WONOKERTO
GRESIK,DUKUN,BANGERAN
GRESIK,DUKUN,TIREMENGGAL
GRESIK,DUKUN,LOWAYU
GRESIK,DUKUN,PETIYIN TUNGGAL
GRESIK,DUKUN,TEBUWUNG
GRESIK,DUKUN,DUKUH KEMBAR
GRESIK,DUKUN,MADUMULYOREJO
GRESIK,DUKUN,MENTARAS
GRESIK,DUKUN,MOJOPETUNG
GRESIK,DUKUN,BARON
GRESIK,DUKUN,JREBENG
GRESIK,DUKUN,IMA AN
GRESIK,DUKUN,SEKARGADUNG
GRESIK,DUKUN,BABAKBAWO
GRESIK,DUKUN,BABAKSARI
GRESIK,DUKUN,SAMBOGUNUNG
GRESIK,DUKUN,KALIREJO
GRESIK,DUKUN,SEMBUNGAN KIDUL
GRESIK,DUKUN,SEMBUNG ANYAR
GRESIK,DUKUN,DUKUNANYAR
GRESIK,DUKUN,PADANG BANDUNG
GRESIK,PANCENG,SUMURBER
GRESIK,PANCENG,SERAH
GRESIK,PANCENG,SUKODONO
GRESIK,PANCENG,PETUNG
GRESIK,PANCENG,WOTAN
GRESIK,PANCENG,DOUDO
GRESIK,PANCENG,SUROWITI
GRESIK,PANCENG,SIWALAN
GRESIK,PANCENG,KETANEN
GRESIK,PANCENG,PANTENAN
GRESIK,PANCENG,PRUPUH
GRESIK,PANCENG,DALEGAN
GRESIK,PANCENG,CAMPUREJO
GRESIK,PANCENG,BANYUTENGAH
GRESIK,UJUNGPANGKAH,SEKAPUK
GRESIK,UJUNGPANGKAH,BOLO
GRESIK,UJUNGPANGKAH,GLATIK
GRESIK,UJUNGPANGKAH,TANJANGAWAN
GRESIK,UJUNGPANGKAH,KETAPANG LOR
GRESIK,UJUNGPANGKAH,KARANGREJO
GRESIK,UJUNGPANGKAH,KEBONAGUNG
GRESIK,UJUNGPANGKAH,GOSARI
GRESIK,UJUNGPANGKAH,CANGAAN
GRESIK,UJUNGPANGKAH,NGEMBOH
GRESIK,UJUNGPANGKAH,BANYUURIP
GRESIK,UJUNGPANGKAH,PANGKAH KULON
GRESIK,UJUNGPANGKAH,PANGKAH WETAN
GRESIK,SANGKAPURA,KUMALASA
GRESIK,SANGKAPURA,LEBAK
GRESIK,SANGKAPURA,BULULANJANG
GRESIK,SANGKAPURA,SUNGAI TELUK
GRESIK,SANGKAPURA,KOTAKUSUMA
GRESIK,SANGKAPURA,SAWAHMULYA
GRESIK,SANGKAPURA,SUNGAIRUJING
GRESIK,SANGKAPURA,DAUN
GRESIK,SANGKAPURA,SIDOGEDUNGBATU
GRESIK,SANGKAPURA,KEBONTELUKDALAM
GRESIK,SANGKAPURA,BALIKTERUS
GRESIK,SANGKAPURA,GUNUNGTEGUH
GRESIK,SANGKAPURA,PATARSELAMAT
GRESIK,SANGKAPURA,PUDAKITTIMUR
GRESIK,SANGKAPURA,PUDAKITBARAT
GRESIK,SANGKAPURA,SUWARI
GRESIK,SANGKAPURA,DEKATAGUNG
GRESIK,TAMBAK,TELUK JATIDAWANG
GRESIK,TAMBAK,GELAM
GRESIK,TAMBAK,SUKAONENG
GRESIK,TAMBAK,KELOMPANGGUBUG
GRESIK,TAMBAK,SUKALELA
GRESIK,TAMBAK,PEKALONGAN
GRESIK,TAMBAK,TAMBAK
GRESIK,TAMBAK,GREJEG
GRESIK,TAMBAK,TANJUNGORI
GRESIK,TAMBAK,PAROMAAN
GRESIK,TAMBAK,DIPONGGO
GRESIK,TAMBAK,KEPUH TELUK
GRESIK,TAMBAK,KEPUH LEGUNDI
BANGKALAN,KAMAL,TAJUNGAN
BANGKALAN,KAMAL,GILI BARAT
BANGKALAN,KAMAL,BANYU AJUH
BANGKALAN,KAMAL,KAMAL
BANGKALAN,KAMAL,TANJUNG JATI
BANGKALAN,KAMAL,KEBUN
BANGKALAN,KAMAL,GILI TIMUR
BANGKALAN,KAMAL,GILI ANYAR
BANGKALAN,KAMAL,TELLANG
BANGKALAN,KAMAL,PENDABAH
BANGKALAN,LABANG,KESEK
BANGKALAN,LABANG,PANGPONG
BANGKALAN,LABANG,SUKOLILO BARAT
BANGKALAN,LABANG,SUKOLILO TIMUR
BANGKALAN,LABANG,BUNAJIH
BANGKALAN,LABANG,BRINGIN
BANGKALAN,LABANG,BA ENGAS
BANGKALAN,LABANG,MORKEPEK
BANGKALAN,LABANG,LABANG
BANGKALAN,LABANG,JUKONG
BANGKALAN,LABANG,SENDANG LAOK
BANGKALAN,LABANG,SENDANG DAJAH
BANGKALAN,LABANG,PETAPAN
BANGKALAN,KWANYAR,TEBUL
BANGKALAN,KWANYAR,KWANYAR BARAT
BANGKALAN,KWANYAR,PASANGGRAHAN
BANGKALAN,KWANYAR,KARANGANYAR
BANGKALAN,KWANYAR,BATAH BARAT
BANGKALAN,KWANYAR,BATAH TIMUR
BANGKALAN,KWANYAR,DUWEK BUTER
BANGKALAN,KWANYAR,PANDANAN
BANGKALAN,KWANYAR,KARANG ENTANG
BANGKALAN,KWANYAR,JANTEH
BANGKALAN,KWANYAR,DLEMER
BANGKALAN,KWANYAR,KETETANG
BANGKALAN,KWANYAR,MOROMBUH
BANGKALAN,KWANYAR,SUMUR KUNING
BANGKALAN,KWANYAR,PAORAN
BANGKALAN,KWANYAR,GUNUNG SERENG
BANGKALAN,MODUNG,PANGPAJUNG
BANGKALAN,MODUNG,PATEREMAN
BANGKALAN,MODUNG,KOLLA
BANGKALAN,MODUNG,PAENG
BANGKALAN,MODUNG,NEROH
BANGKALAN,MODUNG,SERABI TIMUR
BANGKALAN,MODUNG,SERABI BARAT
BANGKALAN,MODUNG,PATENGTENG
BANGKALAN,MODUNG,LANGPANGGANG
BANGKALAN,MODUNG,SUWAAN
BANGKALAN,MODUNG,MODUNG
BANGKALAN,MODUNG,BRAKAS DAJAH
BANGKALAN,MODUNG,KARANGANYAR
BANGKALAN,MODUNG,MANGGAAN
BANGKALAN,MODUNG,GLISGIS
BANGKALAN,MODUNG,PAKONG
BANGKALAN,MODUNG,ALASKOKON
BANGKALAN,BLEGA,GIGIR
BANGKALAN,BLEGA,KO OLAN
BANGKALAN,BLEGA,PANGERAN GEDUNGAN
BANGKALAN,BLEGA,PANJALINAN
BANGKALAN,BLEGA,ROSEP
BANGKALAN,BLEGA,KAMPAO
BANGKALAN,BLEGA,LOMBANG LAOK
BANGKALAN,BLEGA,LOMBANG DAYA
BANGKALAN,BLEGA,KARPOTE
BANGKALAN,BLEGA,BLEGAOLOH
BANGKALAN,BLEGA,KARANG GAYAM
BANGKALAN,BLEGA,LOMAER
BANGKALAN,BLEGA,BATES
BANGKALAN,BLEGA,KARANG PANASAN
BANGKALAN,BLEGA,KARANGNANGKA
BANGKALAN,BLEGA,BLEGA
BANGKALAN,BLEGA,NYOR MANIS
BANGKALAN,BLEGA,ALASRAJA
BANGKALAN,BLEGA,KAJAN
BANGKALAN,KONANG,GALIS DAJAH
BANGKALAN,KONANG,DURIN BARAT
BANGKALAN,KONANG,KANEGARAH
BANGKALAN,KONANG,BATOKABAN
BANGKALAN,KONANG,DURIN TIMUR
BANGKALAN,KONANG,PAKES
BANGKALAN,KONANG,BANDUNG
BANGKALAN,KONANG,KONANG
BANGKALAN,KONANG,SENASEN
BANGKALAN,KONANG,CAMPOR
BANGKALAN,KONANG,SAMBIYAN
BANGKALAN,KONANG,CANGKARMAN
BANGKALAN,KONANG,GENTENG
BANGKALAN,GALIS,PEKADAN
BANGKALAN,GALIS,KAJUANAK
BANGKALAN,GALIS,PATERONGAN
BANGKALAN,GALIS,GALIS
BANGKALAN,GALIS,PAKA AN LAOK
