IDDESA,NAMA_KAB,NAMA_KEC,NAMA_DESA,R105,Latitude,R307B_LAT2,Longitude,kk_pln,kk_non_pln,kk_tanpa_listrik,total_kk,rasio_pln,rasio_non_pln,rasio_tanpa_listrik,penerangan_jalan,penerangan_surya,skor_listrik,air_minum_aman,air_cuci_bersih,sanitasi_layak,septik_tank,tps,tps3r,bank_sampah,pemilahan_sampah,drainase,skor_sanitasi,skor_air,sungai,irigasi,waduk,mata_air,jumlah_embung,skor_sumber_air,jalan_aspal,jalan_keras,jalan_tanah,akses_jalan,angkutan_trayek,angkutan_non_trayek,angkutan_ada,skor_transportasi,sinyal_telepon,sinyal_internet,jumlah_bts,jumlah_operator,bts_normalized,operator_normalized,komputer_desa,internet_desa,warnet,skor_digital,akses_puskesmas,akses_pasar,akses_sd,skor_aksesibilitas,kantor_desa_ada,kantor_desa_layak,kantor_dalam_wilayah,topografi_datar,permukiman_aman,pesisir,cluster,label_infrastruktur
3526160013,BANGKALAN,TANJUNGBUMI,BANYU SANGKAH,1,-6.8872123,2,113.0303047,1762,0,11,1773,99.3795826283136,0.0,0.6204173716864072,50,100,92.00366610265088,100,100,100,0,0,0,0,0,0,30.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,0,0,75.0,75,100.0,0,3,0.0,50.0,100,100,100,75.0,34.0,50.0,100.0,61.9,100,100,100,100,0,1,1,Desa Berkembang
3526160014,BANGKALAN,TANJUNGBUMI,AENGTABAR,1,-6.8892575,2,113.0277727,553,0,0,553,100.0,0.0,0.0,50,0,87.5,100,100,100,0,0,0,0,0,0,30.0,100.0,100,100,0,0,0,50,100,0,0,100.0,100,0,100,100.0,100,100.0,2,5,50.0,83.33333333333334,100,100,100,90.83333333333331,0.0,100.0,100.0,65.0,100,100,100,100,0,1,1,Desa Berkembang
3526170001,BANGKALAN,SEPULU,KLAPAYAN,1,-6.958362059,2,112.9291897,1543,0,0,1543,100.0,0.0,0.0,50,0,87.5,0,0,100,0,0,0,0,0,0,30.0,0.0,100,0,0,0,0,20,100,0,0,100.0,0,50,100,100.0,25,100.0,0,4,0.0,66.66666666666666,100,0,0,46.66666666666666,0.0,0.0,100.0,35.0,100,100,100,0,0,0,1,Desa Berkembang
3526170002,BANGKALAN,SEPULU,BANGSEREH,2,-6.947740748,2,112.9557529,769,0,0,769,100.0,0.0,0.0,50,0,87.5,0,0,100,0,0,0,0,0,0,30.0,0.0,100,0,0,0,0,20,100,0,0,100.0,0,50,100,100.0,25,100.0,0,4,0.0,66.66666666666666,100,0,0,46.66666666666666,0.0,0.0,100.0,35.0,100,100,100,0,0,0,1,Desa Berkembang
3526170003,BANGKALAN,SEPULU,KELBUNG,2,-6.954659571,2,112.9713543,2169,0,0,2169,100.0,0.0,0.0,50,0,87.5,0,0,100,0,0,0,0,0,0,30.0,0.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,25,100.0,0,4,0.0,66.66666666666666,100,0,0,46.66666666666666,0.0,0.0,100.0,35.0,100,100,100,0,0,0,1,Desa Berkembang
3526170004,BANGKALAN,SEPULU,SAPLASAH,2,-6.962308797,2,112.9983216,702,0,0,702,100.0,0.0,0.0,50,0,87.5,100,100,100,0,0,0,0,0,0,30.0,100.0,100,0,0,100,0,40,100,0,0,100.0,0,0,0,75.0,25,100.0,0,4,0.0,66.66666666666666,100,100,0,61.66666666666666,0.0,0.0,100.0,35.0,100,100,100,0,0,0,1,Desa Berkembang
3526170005,BANGKALAN,SEPULU,GUNELAP,2,-6.942672627,2,113.0023891,1556,0,0,1556,100.0,0.0,0.0,50,0,87.5,0,0,100,0,0,0,0,0,0,30.0,0.0,100,0,0,100,0,40,100,0,0,100.0,0,0,0,75.0,25,100.0,0,4,0.0,66.66666666666666,100,0,0,46.66666666666666,0.0,0.0,100.0,35.0,0,0,0,0,0,0,1,Desa Berkembang
3526170006,BANGKALAN,SEPULU,TANAGURA TIMUR,2,-6.900198843,2,113.0025457,418,0,0,418,100.0,0.0,0.0,50,0,87.5,100,100,100,100,0,0,0,0,0,45.0,100.0,100,0,0,100,0,40,100,0,0,100.0,0,50,100,100.0,75,100.0,0,4,0.0,66.66666666666666,100,0,0,56.66666666666666,0.0,50.0,100.0,50.0,0,0,0,100,0,0,1,Desa Berkembang
3526170007,BANGKALAN,SEPULU,TANAGURA BARAT,2,-6.896863365,2,112.9862637,426,0,0,426,100.0,0.0,0.0,50,100,92.5,100,0,100,100,0,0,0,0,0,45.0,60.0,0,0,0,0,0,0,100,0,0,100.0,0,50,100,100.0,75,100.0,0,4,0.0,66.66666666666666,100,0,0,56.66666666666666,0.0,70.0,100.0,56.0,100,100,100,100,0,0,1,Desa Berkembang
3526170008,BANGKALAN,SEPULU,BANYIOR,1,-6.90168667,2,112.9755902,1086,0,0,1086,100.0,0.0,0.0,50,0,87.5,100,100,100,0,0,0,0,0,0,30.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,75,100.0,1,4,25.0,66.66666666666666,100,100,0,75.41666666666666,0.0,90.0,100.0,62.0,100,100,100,100,0,0,1,Desa Berkembang
3526170009,BANGKALAN,SEPULU,KLABETAN,1,-6.913823102,2,112.9662471,937,0,0,937,100.0,0.0,0.0,50,0,87.5,0,0,100,100,0,0,0,0,0,45.0,0.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,75,100.0,1,4,25.0,66.66666666666666,100,100,0,75.41666666666666,0.0,80.0,100.0,59.0,100,100,100,0,0,0,1,Desa Berkembang
3526170010,BANGKALAN,SEPULU,GANGSEYAN,2,-6.94367474,2,112.939078,782,0,0,782,100.0,0.0,0.0,50,0,87.5,0,0,100,0,0,0,0,0,0,30.0,0.0,100,0,0,0,0,20,100,0,0,100.0,0,0,0,75.0,25,100.0,0,4,0.0,66.66666666666666,100,100,0,61.66666666666666,0.0,0.0,100.0,35.0,100,100,100,0,0,0,1,Desa Berkembang
3526170011,BANGKALAN,SEPULU,MANERON,1,-6.898929,2,112.9445109,1001,0,13,1014,98.71794871794872,0.0,1.282051282051282,50,100,91.47435897435898,100,100,100,100,0,0,0,0,0,45.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,75,100.0,0,6,0.0,100.0,100,0,0,60.0,0.0,60.0,100.0,53.0,0,0,0,0,100,1,2,Desa Khusus Geografis
3526170012,BANGKALAN,SEPULU,SEPULUH,1,-6.892358551,2,112.9594802,2065,0,0,2065,100.0,0.0,0.0,100,100,100.0,100,100,100,100,0,0,0,0,100,55.0,100.0,100,0,0,0,0,20,100,0,0,100.0,0,50,100,100.0,75,100.0,0,4,0.0,66.66666666666666,100,100,100,76.66666666666666,0.0,80.0,100.0,59.0,100,100,100,100,0,1,0,Desa Maju
3526170013,BANGKALAN,SEPULU,PRANCAK,1,-6.887899628,2,112.9663272,1164,0,0,1164,100.0,0.0,0.0,50,100,92.5,100,100,100,100,0,0,0,0,100,55.0,100.0,0,0,0,0,0,0,100,0,0,100.0,0,50,100,100.0,75,100.0,1,4,25.0,66.66666666666666,100,100,100,80.41666666666666,0.0,100.0,100.0,65.0,100,100,100,100,0,1,0,Desa Maju
3526170014,BANGKALAN,SEPULU,LABUHAN,2,-6.887538812,2,112.9856434,375,0,0,375,100.0,0.0,0.0,50,100,92.5,100,100,100,100,0,0,0,0,100,55.0,100.0,100,0,0,0,0,20,100,0,0,100.0,0,0,0,75.0,75,100.0,0,4,0.0,66.66666666666666,100,100,100,76.66666666666666,0.0,60.0,100.0,53.0,100,100,100,100,0,1,1,Desa Berkembang
3526170015,BANGKALAN,SEPULU,LEMBUNG PASESER,2,-6.891958461,2,112.9962858,412,0,0,412,100.0,0.0,0.0,50,0,87.5,100,100,100,100,0,0,0,0,0,45.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,75,100.0,1,4,25.0,66.66666666666666,100,100,0,75.41666666666666,0.0,50.0,100.0,50.0,100,100,100,100,0,1,1,Desa Berkembang
3526180001,BANGKALAN,KLAMPIS,TOLBUK,2,-6.93127,2,112.8437771,722,0,0,722,100.0,0.0,0.0,50,0,87.5,100,100,100,100,0,0,0,0,100,55.0,100.0,0,0,0,0,0,0,100,0,0,100.0,0,50,100,100.0,75,100.0,0,3,0.0,50.0,100,0,0,55.0,0.0,80.0,100.0,59.0,100,100,100,100,0,1,1,Desa Berkembang
3526180002,BANGKALAN,KLAMPIS,RA AS,2,-6.9277205,2,112.8467793,207,0,0,207,100.0,0.0,0.0,100,0,95.0,0,100,100,100,0,0,0,0,100,55.0,40.0,0,0,0,100,0,20,100,0,0,100.0,0,50,100,100.0,100,100.0,1,3,25.0,50.0,100,0,0,63.75,40.0,50.0,100.0,64.0,0,0,0,100,0,0,1,Desa Berkembang
3526180003,BANGKALAN,KLAMPIS,MUARAH,2,-6.9292933,2,112.85505,1033,0,0,1033,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,0,100,55.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,75,100.0,1,4,25.0,66.66666666666666,100,0,0,60.41666666666666,0.0,80.0,100.0,59.0,100,100,100,100,0,0,1,Desa Berkembang
3526180004,BANGKALAN,KLAMPIS,POLONGAN,2,-6.93881,2,112.86528,1762,0,0,1762,100.0,0.0,0.0,50,0,87.5,100,100,100,100,0,0,0,0,100,55.0,100.0,100,0,0,0,0,20,100,0,0,100.0,0,0,0,75.0,75,100.0,1,3,25.0,50.0,100,0,100,63.75,0.0,50.0,100.0,50.0,100,100,100,0,0,0,1,Desa Berkembang
3526180005,BANGKALAN,KLAMPIS,KARANG ASEM,2,-6.9318675,2,112.8609537,303,0,0,303,100.0,0.0,0.0,50,0,87.5,100,100,100,100,0,0,0,0,100,55.0,100.0,0,0,0,0,1,5,100,0,0,100.0,0,0,0,75.0,75,100.0,1,3,25.0,50.0,100,100,0,73.75,0.0,60.0,100.0,53.0,100,100,100,0,0,0,1,Desa Berkembang
3526180006,BANGKALAN,KLAMPIS,BANTEAN,2,-6.932035,2,112.874475,1055,0,0,1055,100.0,0.0,0.0,50,0,87.5,100,100,100,100,0,0,0,25,0,45.0,100.0,100,100,100,0,0,70,100,0,0,100.0,0,0,0,75.0,75,100.0,1,3,25.0,50.0,100,100,0,73.75,0.0,60.0,100.0,53.0,100,100,100,0,100,0,2,Desa Khusus Geografis
3526180007,BANGKALAN,KLAMPIS,BRAGANG,2,-6.93728,2,112.9020167,1346,0,0,1346,100.0,0.0,0.0,50,0,87.5,0,0,100,100,0,0,0,0,0,45.0,0.0,100,0,0,100,1,45,100,0,0,100.0,100,0,100,100.0,75,100.0,3,3,75.0,50.0,0,0,0,61.25,0.0,40.0,100.0,47.0,0,0,0,0,0,0,1,Desa Berkembang
3526180008,BANGKALAN,KLAMPIS,LERGUNONG,2,-6.9536421,2,112.9006699,1242,0,0,1242,100.0,0.0,0.0,50,0,87.5,0,0,100,0,0,0,0,0,0,30.0,0.0,100,0,0,0,0,20,100,0,0,100.0,0,50,100,100.0,75,100.0,2,3,50.0,50.0,100,100,0,77.5,0.0,40.0,100.0,47.0,100,100,100,0,0,0,1,Desa Berkembang
3526180009,BANGKALAN,KLAMPIS,PANYAKSAGAN,2,-6.9564895,2,112.9128157,903,0,0,903,100.0,0.0,0.0,50,0,87.5,0,0,100,0,0,0,0,0,0,30.0,0.0,100,0,0,0,1,25,100,0,0,100.0,0,50,100,100.0,75,75.0,1,3,25.0,50.0,0,0,0,46.25,0.0,40.0,100.0,47.0,0,0,0,0,100,0,2,Desa Khusus Geografis
3526180010,BANGKALAN,KLAMPIS,LARANGAN GLINTONG,2,-6.8953188,2,112.931892,950,0,0,950,100.0,0.0,0.0,0,0,80.0,100,100,100,100,0,0,0,0,100,55.0,100.0,100,0,0,0,0,20,100,0,0,100.0,100,0,100,100.0,100,100.0,3,3,75.0,50.0,100,100,0,86.25,60.0,70.0,100.0,77.0,100,100,100,0,0,1,1,Desa Berkembang
3526180011,BANGKALAN,KLAMPIS,MANONGGAL,2,-6.9286968,2,112.9185754,722,0,0,722,100.0,0.0,0.0,50,0,87.5,100,100,100,0,0,0,0,0,0,30.0,100.0,100,0,100,100,1,65,100,0,0,100.0,100,0,100,100.0,75,100.0,2,2,50.0,33.33333333333333,0,0,0,55.833333333333336,0.0,60.0,100.0,53.0,100,100,100,0,100,0,2,Desa Khusus Geografis
3526180012,BANGKALAN,KLAMPIS,LARANGAN SORJAN,2,-6.8990894,2,112.9224095,648,0,0,648,100.0,0.0,0.0,50,0,87.5,100,100,100,100,0,0,0,0,0,45.0,100.0,100,0,0,0,0,20,100,0,0,100.0,0,0,0,75.0,100,100.0,4,3,100.0,50.0,0,0,0,70.0,50.0,80.0,100.0,76.5,0,0,0,0,0,1,1,Desa Berkembang
3526180013,BANGKALAN,KLAMPIS,TENGGUN DAYA,2,-6.8955713,2,112.9146108,1573,0,8,1581,99.49399114484504,0.0,0.5060088551549652,50,0,87.09519291587603,100,100,100,100,0,0,0,0,100,55.0,100.0,0,0,0,0,1,5,100,0,0,100.0,0,0,0,75.0,100,100.0,4,5,100.0,83.33333333333334,100,0,0,78.33333333333333,60.0,90.0,100.0,83.0,100,100,100,0,0,1,1,Desa Berkembang
3526180014,BANGKALAN,KLAMPIS,BULUNG,2,-6.9221069,2,112.8739842,566,0,0,566,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,0,100,55.0,100.0,0,0,0,0,0,0,100,0,0,100.0,100,0,100,100.0,100,100.0,2,3,50.0,50.0,0,0,0,62.5,0.0,70.0,100.0,56.0,100,100,100,0,0,0,1,Desa Berkembang
3526180015,BANGKALAN,KLAMPIS,TROGAN,2,-6.9184084,2,112.856633,434,0,0,434,100.0,0.0,0.0,50,0,87.5,100,100,100,100,0,0,0,0,100,55.0,100.0,0,0,0,0,0,0,100,0,0,100.0,100,0,100,100.0,75,100.0,1,3,25.0,50.0,100,0,0,58.75,0.0,60.0,100.0,53.0,100,100,100,0,0,0,1,Desa Berkembang
3526180016,BANGKALAN,KLAMPIS,KO OL,2,-6.9237717,2,112.85105,528,0,0,528,100.0,0.0,0.0,50,0,87.5,100,100,100,100,100,0,0,75,100,70.0,100.0,100,0,0,0,0,20,100,0,0,100.0,0,0,0,75.0,75,100.0,1,3,25.0,50.0,100,0,100,63.75,0.0,70.0,100.0,56.0,100,100,100,100,0,1,1,Desa Berkembang
3526180017,BANGKALAN,KLAMPIS,TOBADDUNG,2,-6.9188067,2,112.857355,575,0,0,575,100.0,0.0,0.0,0,0,80.0,100,100,100,100,0,0,0,0,100,55.0,100.0,100,0,0,0,0,20,100,0,0,100.0,100,0,100,100.0,75,100.0,2,3,50.0,50.0,100,0,0,62.5,0.0,60.0,100.0,53.0,100,100,100,100,0,1,1,Desa Berkembang
3526180018,BANGKALAN,KLAMPIS,MRANDUNG,2,-6.9025558,2,112.87074,697,0,0,697,100.0,0.0,0.0,50,0,87.5,100,100,100,100,0,0,0,0,100,55.0,100.0,0,0,0,0,0,0,100,0,0,100.0,0,0,0,75.0,75,100.0,1,2,25.0,33.33333333333333,100,100,0,72.08333333333334,0.0,70.0,100.0,56.0,100,100,100,100,0,1,1,Desa Berkembang
3526180019,BANGKALAN,KLAMPIS,BULUK AGUNG,2,-6.899145,2,112.877365,1403,0,0,1403,100.0,0.0,0.0,50,0,87.5,100,100,100,100,0,0,0,0,100,55.0,100.0,0,100,0,0,1,35,100,0,0,100.0,0,0,0,75.0,75,100.0,3,3,75.0,50.0,100,0,0,66.25,0.0,70.0,100.0,56.0,100,100,100,0,0,1,1,Desa Berkembang
3526180020,BANGKALAN,KLAMPIS,BATOR,1,-6.8961647,2,112.9063577,1773,0,0,1773,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,0,100,55.0,100.0,100,0,0,100,0,40,100,0,0,100.0,0,50,100,100.0,100,100.0,2,3,50.0,50.0,0,0,100,67.5,60.0,100.0,100.0,86.0,100,0,100,100,0,1,1,Desa Berkembang
3526180021,BANGKALAN,KLAMPIS,KLAMPIS BARAT,1,-6.8950971,2,112.9073812,1046,0,0,1046,100.0,0.0,0.0,100,0,95.0,100,100,100,100,100,100,100,0,100,100.0,100.0,100,0,0,0,0,20,100,0,0,100.0,0,0,0,75.0,100,100.0,0,5,0.0,83.33333333333334,100,0,0,63.333333333333336,0.0,90.0,100.0,62.0,0,0,0,100,0,1,1,Desa Berkembang
3526180022,BANGKALAN,KLAMPIS,KLAMPIS TIMUR,1,-6.894014,2,112.9098064,654,0,10,664,98.49397590361446,0.0,1.5060240963855422,100,0,93.79518072289156,100,100,100,100,0,0,0,0,100,55.0,100.0,0,0,0,0,0,0,100,0,0,100.0,0,0,0,75.0,75,100.0,0,4,0.0,66.66666666666666,100,0,0,56.66666666666666,60.0,95.0,100.0,84.5,100,100,100,100,0,1,1,Desa Berkembang
3527010001,SAMPANG,SRESEH,NOREH,2,-7.2195175,2,113.0644702,2176,0,0,2176,100.0,0.0,0.0,100,0,95.0,100,0,100,100,0,0,0,0,0,45.0,60.0,0,0,0,0,0,0,100,0,0,100.0,0,50,100,100.0,100,100.0,2,6,50.0,100.0,100,100,0,87.5,0.0,79.0,100.0,58.7,100,100,100,100,0,1,0,Desa Maju
3527010002,SAMPANG,SRESEH,LABUHAN,1,-7.2224334,2,113.0735844,1980,0,0,1980,100.0,0.0,0.0,100,0,95.0,0,0,100,0,0,0,0,0,0,30.0,0.0,100,0,0,0,0,20,100,0,0,100.0,0,50,100,100.0,100,100.0,2,4,50.0,66.66666666666666,100,100,0,84.16666666666667,0.0,100.0,100.0,65.0,100,100,100,100,0,1,1,Desa Berkembang
3527010003,SAMPANG,SRESEH,TAMAN,2,-7.2252598,2,113.1144215,1018,0,0,1018,100.0,0.0,0.0,100,100,100.0,100,0,100,100,0,0,0,0,0,45.0,60.0,100,0,0,0,0,20,100,0,0,100.0,0,50,100,100.0,100,100.0,1,6,25.0,100.0,100,100,0,83.75,0.0,59.0,100.0,52.7,100,100,100,100,0,1,1,Desa Berkembang
3527010004,SAMPANG,SRESEH,SRESEH,2,-7.2232082,2,113.1258522,1343,0,0,1343,100.0,0.0,0.0,100,100,100.0,100,0,100,0,0,0,0,0,0,30.0,60.0,100,0,0,0,0,20,100,0,0,100.0,0,50,100,100.0,100,100.0,1,6,25.0,100.0,100,0,0,68.75,0.0,29.0,100.0,43.7,100,100,100,100,0,1,1,Desa Berkembang
3527010005,SAMPANG,SRESEH,DISANAH,2,-7.1801241,2,113.1135317,313,0,0,313,100.0,0.0,0.0,50,100,92.5,100,0,100,0,0,0,0,0,0,30.0,60.0,100,0,0,0,2,30,100,0,0,100.0,0,0,0,75.0,75,100.0,1,4,25.0,66.66666666666666,100,100,0,75.41666666666666,0.0,0.0,52.0,18.2,100,100,100,100,0,0,1,Desa Berkembang
3527010006,SAMPANG,SRESEH,MARPARAN,2,-7.181181219,2,113.0983304,634,0,0,634,100.0,0.0,0.0,50,0,87.5,0,0,100,100,0,0,0,0,0,45.0,0.0,100,0,0,0,10,30,0,0,0,0.0,0,0,0,0.0,100,100.0,1,5,25.0,83.33333333333334,100,0,0,67.08333333333334,0.0,34.0,100.0,45.2,100,100,100,100,0,0,1,Desa Berkembang
3527010007,SAMPANG,SRESEH,KLOBUR,2,-7.1976808,2,113.0821447,565,0,0,565,100.0,0.0,0.0,100,0,95.0,0,0,100,0,0,0,0,0,0,30.0,0.0,100,0,0,0,0,20,100,0,0,100.0,0,50,100,100.0,75,100.0,0,6,0.0,100.0,100,100,0,75.0,0.0,60.0,100.0,53.0,100,100,100,100,0,0,1,Desa Berkembang
3527010008,SAMPANG,SRESEH,LABANG,2,-7.1913617,2,113.0664717,610,0,0,610,100.0,0.0,0.0,50,0,87.5,0,0,100,100,0,0,0,0,0,45.0,0.0,0,0,0,0,0,0,100,0,0,100.0,0,50,100,100.0,75,100.0,1,5,25.0,83.33333333333334,100,100,0,77.08333333333334,0.0,11.0,100.0,38.3,100,0,100,100,0,0,1,Desa Berkembang
3527010009,SAMPANG,SRESEH,BUNDAH,2,-7.1810284,2,113.0521647,481,0,0,481,100.0,0.0,0.0,100,0,95.0,0,0,100,0,0,0,0,0,100,40.0,0.0,0,0,0,0,0,0,100,0,0,100.0,0,50,100,100.0,75,100.0,2,4,50.0,66.66666666666666,100,100,0,79.16666666666666,0.0,41.0,100.0,47.3,100,100,100,100,0,0,1,Desa Berkembang
3527010010,SAMPANG,SRESEH,BANGSAH,2,-7.174766425,2,113.0650787,435,0,0,435,100.0,0.0,0.0,50,0,87.5,100,100,100,100,0,0,0,0,0,45.0,100.0,0,0,0,0,0,0,100,0,0,100.0,0,50,100,100.0,100,100.0,1,6,25.0,100.0,100,0,0,68.75,0.0,30.0,100.0,44.0,100,100,100,100,0,0,1,Desa Berkembang
3527010011,SAMPANG,SRESEH,PLASAH,2,-7.1752408,2,113.076945,386,0,0,386,100.0,0.0,0.0,100,0,95.0,100,0,100,0,0,0,0,0,0,30.0,60.0,0,0,0,0,3,10,100,0,0,100.0,0,50,100,100.0,75,100.0,1,4,25.0,66.66666666666666,100,0,0,60.41666666666666,0.0,30.0,100.0,44.0,100,100,100,100,0,0,1,Desa Berkembang
3527010012,SAMPANG,SRESEH,JUNOK,2,-7.165280122,2,113.0759605,466,0,0,466,100.0,0.0,0.0,100,100,100.0,100,0,100,100,0,0,0,0,0,45.0,60.0,100,0,0,0,8,30,100,0,0,100.0,0,50,100,100.0,100,100.0,1,6,25.0,100.0,100,0,0,68.75,0.0,55.0,100.0,51.5,100,100,100,100,0,0,1,Desa Berkembang
3527020007,SAMPANG,TORJUN,DULANG,2,-7.1721048,2,113.1948978,924,0,0,924,100.0,0.0,0.0,50,0,87.5,100,100,100,100,0,0,0,0,0,45.0,100.0,100,0,0,0,0,20,100,0,0,100.0,0,50,100,100.0,100,100.0,1,5,25.0,83.33333333333334,100,100,0,82.08333333333334,40.0,82.0,100.0,73.6,100,100,100,100,0,0,1,Desa Berkembang
3527020008,SAMPANG,TORJUN,PATARONGAN,2,-7.1785573,2,113.2173309,939,0,0,939,100.0,0.0,0.0,50,0,87.5,100,0,100,100,0,0,0,0,0,45.0,60.0,0,0,0,0,0,0,100,0,0,100.0,0,50,100,100.0,75,100.0,0,5,0.0,83.33333333333334,100,100,100,78.33333333333334,10.0,60.0,100.0,56.5,100,100,100,100,0,0,1,Desa Berkembang
3527020009,SAMPANG,TORJUN,PANGONGSEAN,2,-7.1624333,2,113.2276697,1553,0,0,1553,100.0,0.0,0.0,50,0,87.5,100,100,100,100,0,0,0,25,0,45.0,100.0,100,0,0,0,0,20,100,0,0,100.0,0,50,100,100.0,75,100.0,1,5,25.0,83.33333333333334,100,100,100,82.08333333333334,0.0,68.0,100.0,55.4,100,100,100,100,0,0,1,Desa Berkembang
3527020010,SAMPANG,TORJUN,KRAMPON,2,-7.1622186,2,113.1845784,1200,0,0,1200,100.0,0.0,0.0,100,0,95.0,100,100,100,100,100,0,0,0,100,70.0,100.0,0,100,0,0,0,30,100,0,0,100.0,0,50,100,100.0,75,100.0,1,2,25.0,33.33333333333333,100,100,100,77.08333333333334,34.0,77.0,100.0,70.0,100,100,100,100,0,0,0,Desa Maju
3527020011,SAMPANG,TORJUN,BRINGIN NONGGAL,2,-7.1508069,2,113.1794816,672,0,0,672,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,0,0,45.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,75,100.0,0,5,0.0,83.33333333333334,100,100,0,73.33333333333334,0.0,67.0,100.0,55.1,100,100,100,100,0,0,1,Desa Berkembang
3527020012,SAMPANG,TORJUN,TORJUN,1,-7.1603069,2,113.2068986,1340,0,0,1340,100.0,0.0,0.0,100,100,100.0,100,100,100,100,100,0,0,0,0,60.0,100.0,0,100,0,0,0,30,100,0,0,100.0,100,0,100,100.0,75,100.0,3,5,75.0,83.33333333333334,100,100,100,89.58333333333333,0.0,100.0,100.0,65.0,100,100,100,100,0,0,0,Desa Maju
3527020013,SAMPANG,TORJUN,PATAPAN,2,-7.1451191,2,113.2195678,900,0,0,900,100.0,0.0,0.0,50,0,87.5,100,100,100,100,0,0,0,0,100,55.0,100.0,0,100,0,0,0,30,100,0,0,100.0,0,50,100,100.0,75,100.0,1,5,25.0,83.33333333333334,100,100,100,82.08333333333334,0.0,54.0,100.0,51.2,0,0,0,100,0,0,1,Desa Berkembang
3527020014,SAMPANG,TORJUN,JERUK POROT,2,-7.1395033,2,113.20035,899,0,0,899,100.0,0.0,0.0,50,100,92.5,100,100,100,100,100,0,0,0,0,60.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,75,100.0,1,5,25.0,83.33333333333334,100,100,100,82.08333333333334,0.0,59.0,100.0,52.7,100,100,100,100,0,0,0,Desa Maju
3527020015,SAMPANG,TORJUN,KODAK,2,-7.1245739,2,113.2181504,566,0,0,566,100.0,0.0,0.0,50,0,87.5,100,100,100,100,0,0,0,0,0,45.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,75,100.0,1,4,25.0,66.66666666666666,100,100,100,80.41666666666666,0.0,27.0,100.0,43.1,100,100,100,100,0,0,1,Desa Berkembang
3527020016,SAMPANG,TORJUN,KANJAR,2,-7.1220178,2,113.2219382,478,0,0,478,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,0,0,45.0,100.0,100,100,0,100,0,70,100,0,0,100.0,0,50,100,100.0,75,100.0,0,5,0.0,83.33333333333334,100,100,100,78.33333333333334,0.0,27.0,100.0,43.1,100,100,100,100,0,0,1,Desa Berkembang
3527020017,SAMPANG,TORJUN,KARA,2,-7.1061937,2,113.2044198,1220,0,0,1220,100.0,0.0,0.0,50,0,87.5,100,100,100,100,0,0,0,0,100,55.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,75,100.0,2,4,50.0,66.66666666666666,100,100,100,84.16666666666666,0.0,39.0,100.0,46.7,100,100,100,100,0,0,1,Desa Berkembang
3527020018,SAMPANG,TORJUN,TANA MERA,2,-7.1149173,2,113.1941994,427,0,0,427,100.0,0.0,0.0,50,0,87.5,100,100,100,100,0,0,0,0,0,45.0,100.0,0,100,0,100,1,55,100,0,0,100.0,0,0,0,75.0,75,100.0,0,3,0.0,50.0,100,100,100,75.0,0.0,43.0,100.0,47.9,100,100,100,100,0,0,1,Desa Berkembang
3527021001,SAMPANG,PANGARENGAN,PANGARENGAN,1,-7.1914662,2,113.1645055,2278,0,0,2278,100.0,0.0,0.0,100,100,100.0,100,0,100,100,100,100,100,25,100,100.0,60.0,100,0,0,0,0,20,100,0,0,100.0,0,50,100,100.0,75,100.0,2,4,50.0,66.66666666666666,100,100,0,79.16666666666666,0.0,100.0,100.0,65.0,100,100,100,100,0,1,0,Desa Maju
3527021002,SAMPANG,PANGARENGAN,APAAN,1,-7.2053364,2,113.1802089,1685,0,0,1685,100.0,0.0,0.0,100,100,100.0,100,0,100,100,0,0,0,25,0,45.0,60.0,100,0,0,0,1,25,100,0,0,100.0,0,50,100,100.0,75,100.0,2,4,50.0,66.66666666666666,100,100,0,79.16666666666666,0.0,85.0,100.0,60.5,100,100,100,100,0,1,1,Desa Berkembang
3527021003,SAMPANG,PANGARENGAN,GULBUNG,2,-7.2144229,2,113.1937408,1611,0,0,1611,100.0,0.0,0.0,100,100,100.0,100,0,100,100,0,0,0,25,0,45.0,60.0,100,100,0,0,1,55,100,0,0,100.0,0,50,100,100.0,75,100.0,3,4,75.0,66.66666666666666,100,100,0,82.91666666666666,0.0,68.0,100.0,55.4,100,100,100,100,0,1,1,Desa Berkembang
