IDDESA,NAMA_KAB,NAMA_KEC,NAMA_DESA,R105,Latitude,R307B_LAT2,Longitude,jumlah_bts,jumlah_operator,sinyal_telepon,sinyal_internet,ada_bts,ada_operator,ada_sinyal_telepon,ada_internet,skor_bts,skor_operator,skor_infrastruktur_telkom,ada_warnet,komputer_desa,internet_kantordesa,sid,ada_komputer,ada_internet_desa,ada_sid,skor_digitalisasi_pemdes,skor_digital_readiness,kategori_digital,cluster,label
3528060005,PAMEKASAN,PROPPO,KARANGANYAR,2,-7.1736128,2,113.4297735,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,0,100,0,100.0,100,0,100,60.0,52.42857142857143,Sedang,3,Digitalisasi Rendah
3528060006,PAMEKASAN,PROPPO,SAMIRAN,1,-7.1524631,2,113.4457068,0,4,75,100.0,0,100,100,100,0.0,57.14285714285714,58.92857142857143,0,100,100,100.0,100,100,100,100.0,73.57142857142857,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3528060007,PAMEKASAN,PROPPO,PANGTONGGAL,2,-7.140218,2,113.4086103,0,4,75,100.0,0,100,100,100,0.0,57.14285714285714,58.92857142857143,0,100,0,100.0,100,0,100,60.0,53.57142857142857,Sedang,3,Digitalisasi Rendah
3528060008,PAMEKASAN,PROPPO,SRAMBAH,2,-7.146873636,2,113.3701849,0,4,75,100.0,0,100,100,100,0.0,57.14285714285714,58.92857142857143,0,100,100,100.0,100,100,100,100.0,73.57142857142857,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3528060009,PAMEKASAN,PROPPO,BADUNG,1,-7.110562241,2,113.3723648,1,4,75,100.0,100,100,100,100,25.0,57.14285714285714,65.17857142857143,0,100,100,100.0,100,100,100,100.0,76.07142857142857,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3528060010,PAMEKASAN,PROPPO,TATTANGOH,2,-7.123619409,2,113.373772,1,4,75,100.0,100,100,100,100,25.0,57.14285714285714,65.17857142857143,0,100,0,100.0,100,0,100,60.0,56.07142857142857,Sedang,3,Digitalisasi Rendah
3528060011,PAMEKASAN,PROPPO,PANGBATOK,1,-7.1267124,2,113.3805378,1,4,75,100.0,100,100,100,100,25.0,57.14285714285714,65.17857142857143,0,100,0,100.0,100,0,100,60.0,56.07142857142857,Sedang,3,Digitalisasi Rendah
3528060012,PAMEKASAN,PROPPO,PANAGUAN,1,-7.124908876,2,113.3855431,2,4,75,100.0,100,100,100,100,50.0,57.14285714285714,71.42857142857143,0,100,0,100.0,100,0,100,60.0,58.57142857142857,Sedang,3,Digitalisasi Rendah
3528060013,PAMEKASAN,PROPPO,CAMPOR,1,-7.122217,2,113.3941208,2,4,75,100.0,100,100,100,100,50.0,57.14285714285714,71.42857142857143,0,100,0,100.0,100,0,100,60.0,58.57142857142857,Sedang,3,Digitalisasi Rendah
3528060014,PAMEKASAN,PROPPO,JAMBRINGIN,1,-7.1226012,2,113.4029112,1,4,100,100.0,100,100,100,100,25.0,57.14285714285714,72.67857142857143,0,100,100,100.0,100,100,100,100.0,79.07142857142857,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3528060015,PAMEKASAN,PROPPO,PROPPO,2,-7.1244362,2,113.4093381,1,4,75,100.0,100,100,100,100,25.0,57.14285714285714,65.17857142857143,0,100,0,50.0,100,0,100,45.0,48.57142857142857,Rendah,3,Digitalisasi Rendah
3528060016,PAMEKASAN,PROPPO,MAPPER,1,-7.124868,2,113.4137448,0,4,75,100.0,0,100,100,100,0.0,57.14285714285714,58.92857142857143,0,100,100,100.0,100,100,100,100.0,73.57142857142857,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3528060017,PAMEKASAN,PROPPO,PANGLEMAH,1,-7.1301533,2,113.4152016,0,4,75,100.0,0,100,100,100,0.0,57.14285714285714,58.92857142857143,0,100,0,100.0,100,0,100,60.0,53.57142857142857,Sedang,3,Digitalisasi Rendah
3528060018,PAMEKASAN,PROPPO,BILLA AN,1,-7.1307368,2,113.4226206,1,4,75,100.0,100,100,100,100,25.0,57.14285714285714,65.17857142857143,0,100,100,100.0,100,100,100,100.0,76.07142857142857,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3528060019,PAMEKASAN,PROPPO,TLANGOH,1,-7.13623,2,113.4254007,1,5,75,100.0,100,100,100,100,25.0,71.42857142857143,68.03571428571428,100,100,0,100.0,100,0,100,60.0,67.21428571428571,Sedang,3,Digitalisasi Rendah
3528060020,PAMEKASAN,PROPPO,KODIK,2,-7.1461205,2,113.4394577,0,4,75,100.0,0,100,100,100,0.0,57.14285714285714,58.92857142857143,100,100,0,100.0,100,0,100,60.0,63.57142857142857,Sedang,3,Digitalisasi Rendah
3528060021,PAMEKASAN,PROPPO,LENTENG,1,-7.1379048,2,113.4363198,0,4,75,100.0,0,100,100,100,0.0,57.14285714285714,58.92857142857143,0,100,100,100.0,100,100,100,100.0,73.57142857142857,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3528060022,PAMEKASAN,PROPPO,SAMATAN,1,-7.138125,2,113.4459367,2,4,75,100.0,100,100,100,100,50.0,57.14285714285714,71.42857142857143,100,100,100,100.0,100,100,100,100.0,88.57142857142857,Tinggi,0,Digital Lengkap
3528060023,PAMEKASAN,PROPPO,KLAMPAR,1,-7.1324486,2,113.4654242,1,4,75,100.0,100,100,100,100,25.0,57.14285714285714,65.17857142857143,0,100,0,100.0,100,0,100,60.0,56.07142857142857,Sedang,3,Digitalisasi Rendah
3528060024,PAMEKASAN,PROPPO,RANG PERANG LAOK,1,-7.1283906,2,113.4387796,1,4,75,100.0,100,100,100,100,25.0,57.14285714285714,65.17857142857143,0,100,0,100.0,100,0,100,60.0,56.07142857142857,Sedang,3,Digitalisasi Rendah
3528060025,PAMEKASAN,PROPPO,PANGURAYAN,1,-7.1292312,2,113.4210965,0,4,75,100.0,0,100,100,100,0.0,57.14285714285714,58.92857142857143,100,100,0,100.0,100,0,100,60.0,63.57142857142857,Sedang,3,Digitalisasi Rendah
3528060026,PAMEKASAN,PROPPO,BANYUBULU,2,-7.1254067,2,113.431115,0,4,75,100.0,0,100,100,100,0.0,57.14285714285714,58.92857142857143,0,100,100,100.0,100,100,100,100.0,73.57142857142857,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3528060027,PAMEKASAN,PROPPO,RANG PERANG DAYA,1,-7.1185267,2,113.4345467,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,100,100,0,100.0,100,0,100,60.0,62.42857142857143,Sedang,3,Digitalisasi Rendah
3528070001,PAMEKASAN,PALENGAAN,BANYUPELLE,1,-7.1119388,2,113.4190794,3,4,75,100.0,100,100,100,100,75.0,57.14285714285714,77.67857142857143,0,100,0,100.0,100,0,100,60.0,61.07142857142857,Sedang,3,Digitalisasi Rendah
3528070002,PAMEKASAN,PALENGAAN,REK KERREK,2,-7.0882937,2,113.4260692,1,4,75,100.0,100,100,100,100,25.0,57.14285714285714,65.17857142857143,0,100,100,100.0,100,100,100,100.0,76.07142857142857,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3528070003,PAMEKASAN,PALENGAAN,ANGSANAH,1,-7.1099029,2,113.4614178,1,4,75,100.0,100,100,100,100,25.0,57.14285714285714,65.17857142857143,0,100,100,100.0,100,100,100,100.0,76.07142857142857,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3528070004,PAMEKASAN,PALENGAAN,AKKOR,2,-7.1181599,2,113.466737,1,5,75,100.0,100,100,100,100,25.0,71.42857142857143,68.03571428571428,0,100,100,100.0,100,100,100,100.0,77.21428571428571,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3528070005,PAMEKASAN,PALENGAAN,LARANGAN BADUNG,1,-7.1210715,2,113.4795235,5,5,75,100.0,100,100,100,100,100.0,71.42857142857143,86.78571428571428,0,100,100,100.0,100,100,100,100.0,84.71428571428572,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3528070006,PAMEKASAN,PALENGAAN,PANAAN,1,-7.101199426,2,113.4637344,0,4,75,100.0,0,100,100,100,0.0,57.14285714285714,58.92857142857143,100,100,100,100.0,100,100,100,100.0,83.57142857142857,Tinggi,0,Digital Lengkap
3528070007,PAMEKASAN,PALENGAAN,POTOAN LAOK,1,-7.0918272,2,113.4647138,3,5,75,100.0,100,100,100,100,75.0,71.42857142857143,80.53571428571428,100,100,100,100.0,100,100,100,100.0,92.21428571428572,Tinggi,0,Digital Lengkap
3528070008,PAMEKASAN,PALENGAAN,POTOAN DAJA,2,-7.0786521,2,113.4670799,0,4,25,100.0,0,100,100,100,0.0,57.14285714285714,43.92857142857143,0,100,100,100.0,100,100,100,100.0,67.57142857142857,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3528070009,PAMEKASAN,PALENGAAN,KACOK,2,-7.068371941,2,113.4534399,1,4,75,100.0,100,100,100,100,25.0,57.14285714285714,65.17857142857143,0,100,100,100.0,100,100,100,100.0,76.07142857142857,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3528070010,PAMEKASAN,PALENGAAN,ROMBUH,1,-7.0698249,2,113.4414063,0,4,75,100.0,0,100,100,100,0.0,57.14285714285714,58.92857142857143,0,100,0,100.0,100,0,100,60.0,53.57142857142857,Sedang,3,Digitalisasi Rendah
3528070011,PAMEKASAN,PALENGAAN,PALENGAAN LAOK,1,-7.0572548,2,113.4127157,6,4,75,100.0,100,100,100,100,100.0,57.14285714285714,83.92857142857143,100,100,0,100.0,100,0,100,60.0,73.57142857142858,Sedang,3,Digitalisasi Rendah
3528070012,PAMEKASAN,PALENGAAN,PALENGAAN DAJA,2,-7.0539175,2,113.4224214,2,4,75,100.0,100,100,100,100,50.0,57.14285714285714,71.42857142857143,0,100,0,100.0,100,0,100,60.0,58.57142857142857,Sedang,3,Digitalisasi Rendah
3528080001,PAMEKASAN,PEGANTENAN,PLAKPAK,1,-7.0839193,2,113.4927098,1,4,75,100.0,100,100,100,100,25.0,57.14285714285714,65.17857142857143,0,100,100,100.0,100,100,100,100.0,76.07142857142857,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3528080002,PAMEKASAN,PEGANTENAN,BULANGAN HAJI,2,-7.052668409,2,113.5141519,1,4,75,100.0,100,100,100,100,25.0,57.14285714285714,65.17857142857143,0,100,0,100.0,100,0,100,60.0,56.07142857142857,Sedang,3,Digitalisasi Rendah
3528080003,PAMEKASAN,PEGANTENAN,TALAGAH,2,-7.048925511,2,113.5262861,1,4,75,100.0,100,100,100,100,25.0,57.14285714285714,65.17857142857143,0,100,0,100.0,100,0,100,60.0,56.07142857142857,Sedang,3,Digitalisasi Rendah
3528080004,PAMEKASAN,PEGANTENAN,BULANGAN TIMUR,2,-7.0450963,2,113.5148596,0,4,75,100.0,0,100,100,100,0.0,57.14285714285714,58.92857142857143,0,100,100,100.0,100,100,100,100.0,73.57142857142857,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3528080005,PAMEKASAN,PEGANTENAN,BULANGAN BRANTA,2,-7.0395883,2,113.5054617,0,4,25,60.0,0,100,100,100,0.0,57.14285714285714,33.92857142857143,0,100,0,100.0,100,0,100,60.0,43.57142857142857,Rendah,1,Infrastruktur Lemah
3528080006,PAMEKASAN,PEGANTENAN,BULANGAN BARAT,1,-7.0642467,2,113.4969333,1,3,75,100.0,100,100,100,100,25.0,42.857142857142854,62.32142857142857,0,100,0,100.0,100,0,100,60.0,54.92857142857143,Sedang,3,Digitalisasi Rendah
3528080007,PAMEKASAN,PEGANTENAN,PALESANGGAR,2,-7.0548751,2,113.4710945,2,4,100,100.0,100,100,100,100,50.0,57.14285714285714,78.92857142857143,0,100,100,100.0,100,100,100,100.0,81.57142857142857,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3528080008,PAMEKASAN,PEGANTENAN,PEGANTENAN,1,-7.0467728,2,113.4829151,4,6,100,100.0,100,100,100,100,100.0,85.71428571428571,97.14285714285714,0,100,100,100.0,100,100,100,100.0,88.85714285714286,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3528080009,PAMEKASAN,PEGANTENAN,TEBUL TIMUR,2,-7.0298843,2,113.5103689,2,4,75,100.0,100,100,100,100,50.0,57.14285714285714,71.42857142857143,0,100,100,100.0,100,100,100,100.0,78.57142857142857,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3528080010,PAMEKASAN,PEGANTENAN,TEBUL BARAT,1,-7.0268725,2,113.4901996,0,4,75,100.0,0,100,100,100,0.0,57.14285714285714,58.92857142857143,0,100,0,100.0,100,0,100,60.0,53.57142857142857,Sedang,3,Digitalisasi Rendah
3528080011,PAMEKASAN,PEGANTENAN,AMBENDER,2,-7.0233914,2,113.4842513,0,4,75,100.0,0,100,100,100,0.0,57.14285714285714,58.92857142857143,0,100,0,100.0,100,0,100,60.0,53.57142857142857,Sedang,3,Digitalisasi Rendah
3528080012,PAMEKASAN,PEGANTENAN,PASANGGAR,1,-7.0195132,2,113.46865,2,4,75,100.0,100,100,100,100,50.0,57.14285714285714,71.42857142857143,0,100,0,100.0,100,0,100,60.0,58.57142857142857,Sedang,3,Digitalisasi Rendah
3528080013,PAMEKASAN,PEGANTENAN,TANJUNG,2,-6.992845,2,113.44748,3,4,75,100.0,100,100,100,100,75.0,57.14285714285714,77.67857142857143,0,100,100,100.0,100,100,100,100.0,81.07142857142857,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3528090001,PAMEKASAN,KADUR,PAMAROH,2,-7.0972295,2,113.5138517,2,4,100,100.0,100,100,100,100,50.0,57.14285714285714,78.92857142857143,0,100,100,100.0,100,100,100,100.0,81.57142857142857,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3528090002,PAMEKASAN,KADUR,PAMOROH,2,-7.0675837,2,113.524947,1,4,100,100.0,100,100,100,100,25.0,57.14285714285714,72.67857142857143,100,100,100,100.0,100,100,100,100.0,89.07142857142857,Tinggi,0,Digital Lengkap
3528090003,PAMEKASAN,KADUR,BANGKES,2,-7.0871914,2,113.5322393,1,5,75,100.0,100,100,100,100,25.0,71.42857142857143,68.03571428571428,0,100,100,100.0,100,100,100,100.0,77.21428571428571,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3528090004,PAMEKASAN,KADUR,KADUR,2,-7.0934068,2,113.5601778,2,4,75,100.0,100,100,100,100,50.0,57.14285714285714,71.42857142857143,100,100,100,100.0,100,100,100,100.0,88.57142857142857,Tinggi,0,Digital Lengkap
3528090005,PAMEKASAN,KADUR,BUNGBARUH,2,-7.0892639,2,113.5904633,0,5,75,100.0,0,100,100,100,0.0,71.42857142857143,61.785714285714285,100,100,100,100.0,100,100,100,100.0,84.71428571428572,Tinggi,0,Digital Lengkap
3528090006,PAMEKASAN,KADUR,SOKOLELAH,1,-7.11014,2,113.5908268,0,5,75,100.0,0,100,100,100,0.0,71.42857142857143,61.785714285714285,100,100,100,100.0,100,100,100,100.0,84.71428571428572,Tinggi,0,Digital Lengkap
3528090007,PAMEKASAN,KADUR,GAGAH,1,-7.1080137,2,113.5953915,1,5,100,100.0,100,100,100,100,25.0,71.42857142857143,75.53571428571428,100,100,100,100.0,100,100,100,100.0,90.21428571428571,Tinggi,0,Digital Lengkap
3528090008,PAMEKASAN,KADUR,KERTAGENA LAOK,2,-7.1036884,2,113.6073267,0,5,75,100.0,0,100,100,100,0.0,71.42857142857143,61.785714285714285,100,100,100,100.0,100,100,100,100.0,84.71428571428572,Tinggi,0,Digital Lengkap
3528090009,PAMEKASAN,KADUR,KERTAGENA TENGAH,2,-7.0833075,2,113.5965451,1,5,100,100.0,100,100,100,100,25.0,71.42857142857143,75.53571428571428,100,100,100,100.0,100,100,100,100.0,90.21428571428571,Tinggi,0,Digital Lengkap
3528090010,PAMEKASAN,KADUR,KERTAGENA DAYA,2,-7.0661892,2,113.5963661,0,5,100,100.0,0,100,100,100,0.0,71.42857142857143,69.28571428571428,100,100,100,100.0,100,100,100,100.0,87.71428571428571,Tinggi,0,Digital Lengkap
3528100001,PAMEKASAN,PAKONG,BICORONG,1,-7.0505217,2,113.5415294,1,4,100,100.0,100,100,100,100,25.0,57.14285714285714,72.67857142857143,0,100,100,100.0,100,100,100,100.0,79.07142857142857,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3528100002,PAMEKASAN,PAKONG,KLOMPANG BARAT,1,-7.049645,2,113.5564984,0,4,75,100.0,0,100,100,100,0.0,57.14285714285714,58.92857142857143,0,100,0,100.0,100,0,100,60.0,53.57142857142857,Sedang,3,Digitalisasi Rendah
3528100003,PAMEKASAN,PAKONG,KLOMPANG TIMUR,2,-7.0488982,2,113.567332,1,4,100,100.0,100,100,100,100,25.0,57.14285714285714,72.67857142857143,0,100,100,100.0,100,100,100,100.0,79.07142857142857,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3528100004,PAMEKASAN,PAKONG,BAJANG,2,-7.0520334,2,113.5835047,1,4,100,100.0,100,100,100,100,25.0,57.14285714285714,72.67857142857143,0,100,100,100.0,100,100,100,100.0,79.07142857142857,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3528100005,PAMEKASAN,PAKONG,CENLECEN,2,-7.0443877,2,113.5909422,3,4,100,100.0,100,100,100,100,75.0,57.14285714285714,85.17857142857143,0,100,0,100.0,100,0,100,60.0,64.07142857142858,Sedang,3,Digitalisasi Rendah
3528100006,PAMEKASAN,PAKONG,BANBAN,2,-7.0437059,2,113.5882834,0,4,75,100.0,0,100,100,100,0.0,57.14285714285714,58.92857142857143,100,100,50,100.0,100,100,100,80.0,73.57142857142857,Sedang,3,Digitalisasi Rendah
3528100007,PAMEKASAN,PAKONG,SOMALANG,2,-7.0443444,2,113.5750197,0,5,100,100.0,0,100,100,100,0.0,71.42857142857143,69.28571428571428,0,100,0,100.0,100,0,100,60.0,57.71428571428571,Sedang,3,Digitalisasi Rendah
3528100008,PAMEKASAN,PAKONG,PALALANG,2,-7.0330776,2,113.5743107,1,4,100,100.0,100,100,100,100,25.0,57.14285714285714,72.67857142857143,100,100,100,100.0,100,100,100,100.0,89.07142857142857,Tinggi,0,Digital Lengkap
3528100009,PAMEKASAN,PAKONG,SEDDUR,1,-7.0319432,2,113.5683331,0,4,100,100.0,0,100,100,100,0.0,57.14285714285714,66.42857142857143,100,100,100,100.0,100,100,100,100.0,86.57142857142857,Tinggi,0,Digital Lengkap
3528100010,PAMEKASAN,PAKONG,PAKONG,1,-7.0303859,2,113.5476757,7,5,100,100.0,100,100,100,100,100.0,71.42857142857143,94.28571428571428,0,100,0,100.0,100,0,100,60.0,67.71428571428572,Sedang,3,Digitalisasi Rendah
3528100011,PAMEKASAN,PAKONG,BANDUNGAN,1,-7.0363792,2,113.5445576,0,5,100,100.0,0,100,100,100,0.0,71.42857142857143,69.28571428571428,100,100,100,100.0,100,100,100,100.0,87.71428571428571,Tinggi,0,Digital Lengkap
3528100012,PAMEKASAN,PAKONG,LEBBEK,2,-7.0336028,2,113.5303029,1,4,100,100.0,100,100,100,100,25.0,57.14285714285714,72.67857142857143,0,100,0,100.0,100,0,100,60.0,59.07142857142857,Sedang,3,Digitalisasi Rendah
3528110001,PAMEKASAN,WARU,SUMBER WARU,2,-6.9963141,2,113.5404977,0,4,75,100.0,0,100,100,100,0.0,57.14285714285714,58.92857142857143,0,100,50,100.0,100,100,100,80.0,63.57142857142857,Sedang,3,Digitalisasi Rendah
3528110002,PAMEKASAN,WARU,BAJUR,2,-6.9978414,2,113.5894122,1,3,75,100.0,100,100,100,100,25.0,42.857142857142854,62.32142857142857,0,100,100,100.0,100,100,100,100.0,74.92857142857143,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3528110003,PAMEKASAN,WARU,RAGANG,1,-6.991397,2,113.5948432,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,0,100,0,100.0,100,0,100,60.0,52.42857142857143,Sedang,3,Digitalisasi Rendah
3528110004,PAMEKASAN,WARU,TAMPOJUNG TENGGINA,2,-6.9962451,2,113.5716928,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,0,100,25,100.0,100,100,100,70.0,57.42857142857143,Sedang,3,Digitalisasi Rendah
3528110005,PAMEKASAN,WARU,TAMPOJUNG TENGAH,2,-6.9932514,2,113.559058,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,0,100,0,100.0,100,0,100,60.0,52.42857142857143,Sedang,3,Digitalisasi Rendah
3528110006,PAMEKASAN,WARU,TAMPOJUNG GUWA,2,-6.9930018,2,113.5585925,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,0,100,25,100.0,100,100,100,70.0,57.42857142857143,Sedang,3,Digitalisasi Rendah
3528110007,PAMEKASAN,WARU,TAMPOJUNG PREGI,2,-6.9799767,2,113.5397233,1,4,75,100.0,100,100,100,100,25.0,57.14285714285714,65.17857142857143,0,100,25,100.0,100,100,100,70.0,61.07142857142857,Sedang,3,Digitalisasi Rendah
3528110008,PAMEKASAN,WARU,SANA LAOK,2,-6.9799346,2,113.5900115,1,2,75,100.0,100,100,100,100,25.0,28.57142857142857,59.464285714285715,0,100,25,100.0,100,100,100,70.0,58.78571428571429,Sedang,3,Digitalisasi Rendah
3528110009,PAMEKASAN,WARU,WARU TIMUR,2,-6.9334441,2,113.5626971,3,4,100,100.0,100,100,100,100,75.0,57.14285714285714,85.17857142857143,0,100,0,100.0,100,0,100,60.0,64.07142857142858,Sedang,3,Digitalisasi Rendah
3528110010,PAMEKASAN,WARU,WARU BARAT,1,-6.9417861,2,113.5568963,3,3,75,100.0,100,100,100,100,75.0,42.857142857142854,74.82142857142857,100,100,100,100.0,100,100,100,100.0,89.92857142857143,Tinggi,0,Digital Lengkap
3528110011,PAMEKASAN,WARU,TLONTOARES,1,-6.9303205,2,113.5507464,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,0,100,100,100.0,100,100,100,100.0,72.42857142857143,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3528110012,PAMEKASAN,WARU,TEGANGSER LAOK,2,-6.9305151,2,113.5374852,2,3,100,100.0,100,100,100,100,50.0,42.857142857142854,76.07142857142857,0,100,100,100.0,100,100,100,100.0,80.42857142857143,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3528120001,PAMEKASAN,BATU MARMAR,PANGERREMAN,2,-6.9651855,2,113.4466502,2,4,75,100.0,100,100,100,100,50.0,57.14285714285714,71.42857142857143,0,100,0,0.0,100,0,0,30.0,43.57142857142857,Rendah,3,Digitalisasi Rendah
3528120002,PAMEKASAN,BATU MARMAR,BUJUR BARAT,2,-6.9724803,2,113.4802569,1,4,75,100.0,100,100,100,100,25.0,57.14285714285714,65.17857142857143,0,100,50,50.0,100,100,100,65.0,58.57142857142857,Sedang,3,Digitalisasi Rendah
3528120003,PAMEKASAN,BATU MARMAR,BUJUR TENGAH,1,-6.9614598,2,113.4906203,1,4,75,100.0,100,100,100,100,25.0,57.14285714285714,65.17857142857143,0,100,100,50.0,100,100,100,85.0,68.57142857142857,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3528120004,PAMEKASAN,BATU MARMAR,BUJUR TIMUR,2,-6.9944126,2,113.5218583,1,3,75,100.0,100,100,100,100,25.0,42.857142857142854,62.32142857142857,0,100,0,0.0,100,0,0,30.0,39.92857142857143,Rendah,3,Digitalisasi Rendah
3528120005,PAMEKASAN,BATU MARMAR,PONJANAN TIMUR,2,-6.9409046,2,113.5288453,1,3,100,100.0,100,100,100,100,25.0,42.857142857142854,69.82142857142857,0,100,0,0.0,100,0,0,30.0,42.92857142857143,Rendah,3,Digitalisasi Rendah
3528120006,PAMEKASAN,BATU MARMAR,PONJANAN BARAT,2,-6.9390839,2,113.5151397,0,4,75,100.0,0,100,100,100,0.0,57.14285714285714,58.92857142857143,0,100,0,100.0,100,0,100,60.0,53.57142857142857,Sedang,3,Digitalisasi Rendah
3528120007,PAMEKASAN,BATU MARMAR,LESONG LAOK,2,-6.936174,2,113.5121356,0,4,75,100.0,0,100,100,100,0.0,57.14285714285714,58.92857142857143,0,100,0,100.0,100,0,100,60.0,53.57142857142857,Sedang,3,Digitalisasi Rendah
3528120008,PAMEKASAN,BATU MARMAR,BANGSEREH,2,-6.93852,2,113.4755162,1,4,25,100.0,100,100,100,100,25.0,57.14285714285714,50.17857142857143,0,100,0,50.0,100,0,100,45.0,42.57142857142857,Rendah,3,Digitalisasi Rendah
3528120009,PAMEKASAN,BATU MARMAR,BLABAN,1,-6.9116231,2,113.4880426,1,3,100,100.0,100,100,100,100,25.0,42.857142857142854,69.82142857142857,0,100,0,100.0,100,0,100,60.0,57.92857142857143,Sedang,3,Digitalisasi Rendah
3528120010,PAMEKASAN,BATU MARMAR,TAMBERU,1,-6.8981931,2,113.4875784,0,4,100,100.0,0,100,100,100,0.0,57.14285714285714,66.42857142857143,100,100,100,0.0,100,100,0,70.0,71.57142857142857,Sedang,4,"Infrastruktur Maju, SID minim"
3528120011,PAMEKASAN,BATU MARMAR,BATUBINTANG,1,-6.9239137,2,113.4895583,4,3,100,100.0,100,100,100,100,100.0,42.857142857142854,88.57142857142857,0,100,100,100.0,100,100,100,100.0,85.42857142857143,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3528120012,PAMEKASAN,BATU MARMAR,LESONG DAJA,2,-6.8968411,2,113.5112283,1,4,75,100.0,100,100,100,100,25.0,57.14285714285714,65.17857142857143,0,100,100,0.0,100,100,0,70.0,61.07142857142857,Sedang,4,"Infrastruktur Maju, SID minim"
3528120013,PAMEKASAN,BATU MARMAR,KAPONG,2,-6.8999683,2,113.5208033,0,4,100,100.0,0,100,100,100,0.0,57.14285714285714,66.42857142857143,0,100,100,100.0,100,100,100,100.0,76.57142857142857,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3528130001,PAMEKASAN,PASEAN,SANA TENGAH,2,-6.95690671,2,113.6069315,1,3,75,100.0,100,100,100,100,25.0,42.857142857142854,62.32142857142857,0,100,0,100.0,100,0,100,60.0,54.92857142857143,Sedang,3,Digitalisasi Rendah
3528130002,PAMEKASAN,PASEAN,SANA DAJA,1,-6.939685342,2,113.5883682,2,3,75,100.0,100,100,100,100,50.0,42.857142857142854,68.57142857142857,0,100,100,100.0,100,100,100,100.0,77.42857142857143,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3528130003,PAMEKASAN,PASEAN,DEMPO BARAT,1,-6.9173752,2,113.6057379,2,3,75,100.0,100,100,100,100,50.0,42.857142857142854,68.57142857142857,0,100,100,100.0,100,100,100,100.0,77.42857142857143,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3528130004,PAMEKASAN,PASEAN,DEMPO TIMUR,2,-6.928218113,2,113.6282489,2,3,100,100.0,100,100,100,100,50.0,42.857142857142854,76.07142857142857,0,100,100,100.0,100,100,100,100.0,80.42857142857143,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3528130005,PAMEKASAN,PASEAN,BINDANG,2,-6.9116789,2,113.621695,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,0,100,100,100.0,100,100,100,100.0,72.42857142857143,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3528130006,PAMEKASAN,PASEAN,BATUKERBUY,1,-6.8895051,2,113.6036392,3,4,100,100.0,100,100,100,100,75.0,57.14285714285714,85.17857142857143,0,100,0,100.0,100,0,100,60.0,64.07142857142858,Sedang,3,Digitalisasi Rendah
3528130007,PAMEKASAN,PASEAN,TLONTORAJA,1,-6.8957823,2,113.5707052,3,4,100,100.0,100,100,100,100,75.0,57.14285714285714,85.17857142857143,0,100,100,100.0,100,100,100,100.0,84.07142857142858,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
