IDDESA,NAMA_KAB,NAMA_KEC,NAMA_DESA,R105,Latitude,R307B_LAT2,Longitude,total_kk,total_penduduk,skor_akses_dasar,skor_konektivitas,skor_pengelolaan_lingkungan,skor_kesejahteraan,skor_kelembagaan_ekonomi,skor_produktivitas_ekonomi,skor_akses_kesehatan,skor_kualitas_kesehatan,skor_program_kesehatan,skor_pendidikan_dasar,skor_pendidikan_lanjut,skor_literasi_masyarakat,skor_kualitas_lingkungan,skor_ketahanan_bencana,skor_digital_readiness,sektor_pertanian,sektor_industri,sektor_jasa,ada_pades,ada_bumdes,ada_sid,kelengkapan_pendidikan,ada_vokasi,ada_mitigasi_bencana,ada_literasi_digital,cluster,label
3527020012,SAMPANG,TORJUN,TORJUN,1,-7.1603069,2,113.2068986,1340,5360,100.0,100.0,0.0,78.06882960129784,58.33333333333333,0.9090909090909091,26.11940298507463,100.0,100.0,100.0,100.0,40.0,50.0,50.0,68.75,1,0,0,1,1,0,4,1,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527020013,SAMPANG,TORJUN,PATAPAN,2,-7.1451191,2,113.2195678,900,3600,100.0,100.0,15.0,90.85713874045217,13.333333333333332,2.7272727272727275,8.333333333333334,100.0,100.0,100.0,80.0,0.0,50.0,50.0,68.75,1,0,0,0,1,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527020014,SAMPANG,TORJUN,JERUK POROT,2,-7.1395033,2,113.20035,899,3596,100.0,100.0,0.0,67.96439046988245,43.33333333333333,0.9090909090909091,11.123470522803114,100.0,100.0,100.0,40.0,0.0,50.0,37.5,68.75,1,0,0,1,1,1,3,0,0,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3527020015,SAMPANG,TORJUN,KODAK,2,-7.1245739,2,113.2181504,566,2264,100.0,100.0,0.0,86.50031843302503,30.0,2.7272727272727275,13.250883392226147,100.0,100.0,100.0,60.0,0.0,50.0,37.5,68.75,1,0,0,1,0,1,4,1,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527020016,SAMPANG,TORJUN,KANJAR,2,-7.1220178,2,113.2219382,478,1912,100.0,100.0,0.0,63.11158786494448,43.33333333333333,3.6363636363636362,13.07531380753138,100.0,100.0,100.0,80.0,40.0,50.0,50.0,68.75,1,0,0,1,1,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527020017,SAMPANG,TORJUN,KARA,2,-7.1061937,2,113.2044198,1220,4880,100.0,100.0,15.0,94.21879967194867,30.0,0.0,6.147540983606558,100.0,100.0,100.0,80.0,35.0,50.0,50.0,68.75,1,0,0,1,0,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527020018,SAMPANG,TORJUN,TANA MERA,2,-7.1149173,2,113.1941994,427,1708,100.0,75.0,0.0,0.0,30.0,0.0,14.637002341920375,100.0,100.0,100.0,60.0,0.0,50.0,50.0,75.0,1,0,0,1,0,0,4,1,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527021001,SAMPANG,PANGARENGAN,PANGARENGAN,1,-7.1914662,2,113.1645055,2278,9112,100.0,100.0,81.25,64.91012736207654,43.33333333333333,7.2727272727272725,14.266900790166812,100.0,100.0,100.0,80.0,40.0,50.0,50.0,68.75,0,0,1,1,1,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527021002,SAMPANG,PANGARENGAN,APAAN,1,-7.2053364,2,113.1802089,1685,6740,100.0,100.0,6.25,69.65298700200952,20.833333333333332,7.2727272727272725,8.90207715133531,100.0,100.0,100.0,80.0,75.0,75.0,50.0,68.75,1,0,0,0,1,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527021003,SAMPANG,PANGARENGAN,GULBUNG,2,-7.2144229,2,113.1937408,1611,6444,100.0,100.0,6.25,91.97354558220063,43.33333333333333,39.54545454545455,14.742396027312228,95.27534997276234,100.0,100.0,100.0,75.0,100.0,50.0,68.75,1,0,0,1,1,1,4,1,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527021004,SAMPANG,PANGARENGAN,PANYERANGAN,2,-7.1781429,2,113.1970624,976,3904,100.0,68.75,0.0,90.9668744874198,43.33333333333333,6.363636363636363,11.526639344262295,92.2014229570903,100.0,100.0,40.0,0.0,50.0,50.0,60.0,1,0,0,1,1,1,3,0,0,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3527021005,SAMPANG,PANGARENGAN,PACANGGAAN,2,-7.1846298,2,113.1737662,556,2224,100.0,68.75,0.0,52.429871401376246,43.33333333333333,5.454545454545455,17.98561151079137,100.0,100.0,100.0,0.0,40.0,50.0,50.0,60.0,1,0,0,1,1,0,2,0,0,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3527021006,SAMPANG,PANGARENGAN,RAGUNG,2,-7.1701616,2,113.1511311,1580,6320,100.0,100.0,0.0,86.98010263671986,43.33333333333333,42.27272727272727,7.911392405063291,100.0,100.0,100.0,40.0,40.0,50.0,50.0,68.75,1,0,0,1,1,0,3,0,0,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3527030001,SAMPANG,SAMPANG,PULAU MANDANGIN,1,-7.3109568,2,113.2153653,5398,21592,70.0,100.0,15.0,79.31205637825279,13.333333333333332,10.90909090909091,10.652093367914043,100.0,100.0,100.0,60.0,65.0,50.0,50.0,75.0,1,0,0,0,1,1,4,1,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3527030002,SAMPANG,SAMPANG,AENG SAREH,1,-7.2057346,2,113.2185372,1587,6348,100.0,100.0,15.0,75.9268438345689,13.333333333333332,5.454545454545455,23.629489603024574,100.0,100.0,100.0,40.0,100.0,50.0,50.0,75.0,1,0,0,0,1,1,3,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3527030003,SAMPANG,SAMPANG,POLAGAN,1,-7.2049751,2,113.2470446,1562,6248,100.0,100.0,40.0,93.22689078083616,7.5,41.36363636363636,36.81177976952625,100.0,100.0,100.0,100.0,0.0,100.0,100.0,75.0,0,0,1,0,0,0,4,1,1,1,3,Desa Jasa Perkotaan Digital dengan Minim Kelembagaan Ekonomi Lokal
3527030004,SAMPANG,SAMPANG,BANYUANYAR,1,-7.2116305,2,113.2628584,2342,9368,100.0,100.0,75.0,91.96918371736679,0.0,65.0,29.888983774551665,100.0,100.0,100.0,100.0,0.0,100.0,75.0,75.0,1,0,0,0,0,0,4,1,1,1,3,Desa Jasa Perkotaan Digital dengan Minim Kelembagaan Ekonomi Lokal
3527030005,SAMPANG,SAMPANG,GUNUNG MADDAH,1,-7.1843474,2,113.2683181,2766,11064,100.0,100.0,6.25,37.102101034409074,43.33333333333333,6.363636363636363,9.942154736080983,100.0,100.0,100.0,60.0,0.0,50.0,87.5,75.0,1,0,0,1,1,0,4,1,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527030006,SAMPANG,SAMPANG,RONG TENGAH,1,-7.1989572,2,113.2500527,1813,7252,100.0,100.0,46.25,58.50375789536244,7.5,2.7272727272727275,26.889134031991176,100.0,100.0,100.0,80.0,40.0,50.0,87.5,75.0,0,0,1,0,0,0,4,0,1,1,3,Desa Jasa Perkotaan Digital dengan Minim Kelembagaan Ekonomi Lokal
3527030007,SAMPANG,SAMPANG,KARANG DALEM,1,-7.1953808,2,113.2338311,2318,9272,100.0,100.0,100.0,87.82905194094458,22.5,30.0,21.570319240724757,100.0,100.0,100.0,80.0,40.0,50.0,75.0,75.0,0,0,1,0,0,0,4,0,1,1,3,Desa Jasa Perkotaan Digital dengan Minim Kelembagaan Ekonomi Lokal
3527030008,SAMPANG,SAMPANG,GUNUNG SEKAR,1,-7.1944033,2,113.2419481,5011,20044,100.0,100.0,58.75,90.73385073475708,22.5,30.0,17.46158451406905,100.0,100.0,100.0,80.0,40.0,50.0,87.5,75.0,0,0,1,0,0,0,4,0,1,1,3,Desa Jasa Perkotaan Digital dengan Minim Kelembagaan Ekonomi Lokal
3527030009,SAMPANG,SAMPANG,DALPENANG,1,-7.189917,2,113.2527228,1398,5592,100.0,100.0,100.0,42.82208163863401,0.0,10.90909090909091,16.09442060085837,89.11099972263251,100.0,100.0,100.0,0.0,100.0,100.0,75.0,0,0,1,0,0,0,4,1,1,1,3,Desa Jasa Perkotaan Digital dengan Minim Kelembagaan Ekonomi Lokal
3527030010,SAMPANG,SAMPANG,PASEYAN,1,-7.1796156,2,113.2475363,911,3644,100.0,100.0,6.25,38.06310076643149,13.333333333333332,1.8181818181818181,9.604829857299672,100.0,100.0,100.0,40.0,0.0,50.0,62.5,75.0,1,0,0,0,1,0,3,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3527030011,SAMPANG,SAMPANG,PANGGUNG,1,-7.1731384,2,113.2667457,1082,4328,100.0,100.0,0.0,27.752806128341973,20.833333333333332,4.545454545454546,17.329020332717196,92.96542403523117,100.0,100.0,100.0,75.0,50.0,75.0,68.75,1,0,0,0,1,1,3,1,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527030012,SAMPANG,SAMPANG,BARUH,2,-7.1700358,2,113.2806455,1302,5208,100.0,100.0,0.0,64.78884900042473,43.33333333333333,3.6363636363636362,8.640552995391705,100.0,60.0,100.0,80.0,0.0,50.0,50.0,75.0,1,0,0,1,1,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527030013,SAMPANG,SAMPANG,TAMAN SAREH,2,-7.1472577,2,113.2780855,1168,4672,100.0,100.0,15.0,27.537009586753953,13.333333333333332,1.8181818181818181,7.491438356164383,100.0,40.0,100.0,80.0,100.0,50.0,50.0,75.0,1,0,0,0,1,1,4,0,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527030014,SAMPANG,SAMPANG,PEKALONGAN,2,-7.1463617,2,113.2538967,1356,5424,100.0,100.0,15.0,80.06139611539821,43.33333333333333,1.8181818181818181,7.374631268436578,100.0,100.0,100.0,100.0,0.0,50.0,50.0,75.0,1,0,0,1,1,1,4,1,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527030015,SAMPANG,SAMPANG,TANGGUMONG,1,-7.1738761,2,113.2386135,1311,5244,100.0,100.0,21.25,64.5822471638961,56.666666666666664,6.363636363636363,19.069412662090006,100.0,100.0,100.0,100.0,0.0,50.0,62.5,75.0,1,0,0,1,1,1,4,1,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527030016,SAMPANG,SAMPANG,KAMONING,2,-7.1493258,2,113.2373744,906,3624,100.0,100.0,0.0,58.480857099498955,43.33333333333333,0.0,12.41721854304636,100.0,100.0,100.0,60.0,35.0,50.0,75.0,75.0,1,0,0,1,1,0,4,1,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527030017,SAMPANG,SAMPANG,BANYUMAS,2,-7.1394163,2,113.2524032,799,3196,100.0,100.0,6.25,24.96739999763176,43.33333333333333,4.545454545454546,15.644555694618273,90.47382829301642,100.0,100.0,60.0,0.0,50.0,87.5,75.0,1,0,0,1,1,0,3,1,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527030018,SAMPANG,SAMPANG,PANGELEN,1,-7.1246739,2,113.2389872,1314,5256,100.0,100.0,0.0,12.328727648171451,43.33333333333333,5.454545454545455,7.610350076103501,100.0,100.0,100.0,100.0,40.0,50.0,75.0,75.0,1,0,0,1,1,1,4,1,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527040001,SAMPANG,CAMPLONG,TADDAN,2,-7.2151456,2,113.2959026,2410,9640,70.0,100.0,0.0,93.41518883796644,43.33333333333333,44.09090909090909,7.261410788381742,100.0,100.0,100.0,80.0,0.0,100.0,50.0,75.0,1,0,0,1,1,1,4,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3527040002,SAMPANG,CAMPLONG,BANJAR TALELA,1,-7.2018781,2,113.3005888,2047,8188,100.0,100.0,0.0,89.37618536035512,13.333333333333332,5.454545454545455,7.327796775769419,100.0,100.0,100.0,80.0,0.0,100.0,50.0,75.0,1,0,0,0,1,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527040003,SAMPANG,CAMPLONG,TAMBAAN,1,-7.2181972,2,113.3176517,1517,6068,100.0,100.0,0.0,81.79004467092601,50.83333333333333,17.272727272727273,16.47989452867502,100.0,100.0,100.0,80.0,0.0,50.0,50.0,75.0,1,0,0,1,1,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527040004,SAMPANG,CAMPLONG,PRAJJAN,1,-7.1975856,2,113.3194404,1146,4584,100.0,100.0,15.0,84.10085831828818,50.83333333333333,15.454545454545453,11.99825479930192,100.0,100.0,100.0,100.0,0.0,33.335,50.0,75.0,1,0,0,1,1,1,4,1,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527040005,SAMPANG,CAMPLONG,DHARMA CAMPLONG,1,-7.2150113,2,113.3382588,3402,13608,100.0,100.0,31.25,74.43039557042556,50.83333333333333,65.0,4.776601998824221,100.0,100.0,100.0,80.0,0.0,58.335,50.0,75.0,1,0,0,1,1,1,4,0,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527040006,SAMPANG,CAMPLONG,BATU KARANG,2,-7.2016533,2,113.3638417,826,3304,100.0,100.0,0.0,51.61335964334767,50.83333333333333,49.54545454545455,9.079903147699758,100.0,100.0,100.0,80.0,0.0,75.0,50.0,68.75,1,0,0,1,1,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527040007,SAMPANG,CAMPLONG,SEJATI,2,-7.1967537,2,113.3700882,2362,9448,100.0,75.0,6.25,64.66500335762026,50.83333333333333,65.0,6.879762912785775,100.0,100.0,100.0,100.0,0.0,33.335,50.0,68.75,1,0,0,1,1,1,4,1,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527040008,SAMPANG,CAMPLONG,DHARMA TANJUNG,1,-7.207298444,2,113.3911806,2516,10064,100.0,100.0,31.25,90.18850341781433,45.0,65.0,8.445945945945946,100.0,100.0,100.0,100.0,0.0,33.335,50.0,68.75,1,0,0,1,0,1,4,1,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527040009,SAMPANG,CAMPLONG,RABASAN,2,-7.1775039,2,113.3471792,2287,9148,100.0,75.0,0.0,71.21617793233737,43.33333333333333,16.36363636363636,6.012243113248799,100.0,100.0,100.0,60.0,0.0,50.0,50.0,62.5,1,0,0,1,1,1,4,1,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527040010,SAMPANG,CAMPLONG,BANJAR TABULU,1,-7.1890184,2,113.3246648,3239,12956,100.0,50.0,0.0,95.64491238022686,50.83333333333333,13.636363636363635,5.016980549552331,100.0,100.0,100.0,80.0,0.0,50.0,50.0,68.75,1,0,0,1,1,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527040011,SAMPANG,CAMPLONG,ANGGERSEK,2,-7.1713504,2,113.3006618,1468,5872,100.0,100.0,0.0,91.59205538120601,43.33333333333333,6.363636363636363,5.960490463215259,100.0,100.0,100.0,80.0,0.0,50.0,50.0,75.0,1,0,0,1,1,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527040012,SAMPANG,CAMPLONG,MADUPAT,2,-7.1671151,2,113.3275193,3242,12968,70.0,75.0,0.0,88.57847375041064,43.33333333333333,10.90909090909091,3.8556446637877855,100.0,100.0,100.0,40.0,0.0,50.0,50.0,75.0,1,0,0,1,1,1,3,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3527040013,SAMPANG,CAMPLONG,PAMOLAAN,2,-7.1727895,2,113.3311993,1734,6936,100.0,100.0,0.0,78.30660699662403,43.33333333333333,14.545454545454545,9.371395617070357,100.0,100.0,100.0,100.0,0.0,50.0,50.0,75.0,1,0,0,1,1,1,4,1,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527040014,SAMPANG,CAMPLONG,PLAMPAAN,2,-7.1607424,2,113.3710775,2118,8472,100.0,75.0,0.0,69.47446159802928,43.33333333333333,30.0,4.1312559017941455,100.0,100.0,100.0,40.0,0.0,50.0,50.0,62.5,1,0,0,1,1,1,3,0,0,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3527050001,SAMPANG,OMBEN,KEBUN SAREH,2,-7.1283245,2,113.2812342,720,2880,100.0,100.0,0.0,36.32650194243472,43.33333333333333,4.545454545454546,8.680555555555557,100.0,100.0,100.0,40.0,0.0,50.0,50.0,81.25,1,0,0,1,1,1,3,0,0,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3527050002,SAMPANG,OMBEN,KARANG NANGGER,1,-7.1519966,2,113.2935533,625,2500,100.0,68.75,0.0,71.78774239910953,30.0,0.0,10.0,100.0,100.0,100.0,60.0,0.0,50.0,50.0,65.0,1,0,0,1,0,1,3,1,0,0,6,Desa Agraris Elitis: Kaya tapi Terbelakang Digital & Lingkungan
3527050003,SAMPANG,OMBEN,NAPOLAOK,1,-7.1362047,2,113.2988676,290,1160,100.0,93.75,15.0,25.010522181541162,43.33333333333333,0.0,17.241379310344826,100.0,100.0,100.0,80.0,0.0,50.0,50.0,66.25,1,0,0,1,1,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527050004,SAMPANG,OMBEN,ASTAPAH,1,-7.1588838,2,113.297692,429,1716,100.0,100.0,0.0,17.796452211857627,43.33333333333333,13.636363636363635,11.655011655011656,100.0,100.0,100.0,40.0,0.0,50.0,50.0,81.25,1,0,0,1,1,1,3,0,0,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3527050005,SAMPANG,OMBEN,GERSEMPAL,2,-7.1388403,2,113.3311698,1106,4424,100.0,100.0,0.0,71.83450774474092,13.333333333333332,2.7272727272727275,6.78119349005425,100.0,60.0,100.0,100.0,0.0,50.0,50.0,75.0,1,0,0,0,1,0,4,1,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527050006,SAMPANG,OMBEN,METENG,1,-7.1204926,2,113.3435067,1376,5504,100.0,100.0,0.0,42.335047599924124,0.0,4.545454545454546,8.175872093023257,100.0,60.0,100.0,60.0,0.0,50.0,50.0,75.0,1,0,0,0,0,1,4,1,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527050007,SAMPANG,OMBEN,MADULANG,1,-7.1329079,2,113.3601542,2456,9824,100.0,100.0,0.0,91.38469332220365,13.333333333333332,47.72727272727273,5.08957654723127,100.0,60.0,100.0,60.0,0.0,50.0,50.0,53.75,1,0,0,0,1,1,4,1,0,0,6,Desa Agraris Elitis: Kaya tapi Terbelakang Digital & Lingkungan
3527050008,SAMPANG,OMBEN,KAMONDUNG,1,-7.1187236,2,113.3564005,1280,5120,100.0,100.0,0.0,74.28570270752172,30.0,41.36363636363636,7.8125,80.0,100.0,100.0,80.0,0.0,50.0,50.0,75.0,1,0,0,1,0,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527050009,SAMPANG,OMBEN,TAMBAK,1,-7.1141947,2,113.3356634,3156,12624,100.0,100.0,0.0,92.55062906609356,20.833333333333332,16.36363636363636,3.9607097591888465,100.0,100.0,100.0,80.0,0.0,50.0,50.0,75.0,1,0,0,0,1,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527050010,SAMPANG,OMBEN,TEMORAN,1,-7.1200413,2,113.338568,1216,4864,100.0,100.0,15.0,75.83242735669333,43.33333333333333,45.90909090909091,4.1118421052631575,100.0,60.0,100.0,100.0,0.0,50.0,50.0,68.75,1,0,0,1,1,0,4,1,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527050011,SAMPANG,OMBEN,OMBEN,1,-7.1221819,2,113.3314694,1305,5220,100.0,100.0,0.0,81.98450983340328,20.833333333333332,30.0,30.65134099616858,100.0,100.0,100.0,80.0,35.0,50.0,50.0,53.75,0,0,1,0,1,1,4,0,0,0,6,Desa Agraris Elitis: Kaya tapi Terbelakang Digital & Lingkungan
3527050012,SAMPANG,OMBEN,SOGIYAN,1,-7.1336285,2,113.3141039,1131,4524,100.0,100.0,35.0,87.00805997601198,13.333333333333332,4.545454545454546,9.946949602122016,100.0,100.0,100.0,100.0,0.0,50.0,50.0,75.0,1,0,0,0,1,1,4,1,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527050013,SAMPANG,OMBEN,NAPO DAYA,2,-7.1280453,2,113.2984187,385,1540,100.0,93.75,0.0,61.834067098362475,43.33333333333333,2.7272727272727275,12.987012987012987,100.0,100.0,100.0,40.0,0.0,50.0,50.0,51.25,1,0,0,1,1,1,3,0,0,0,6,Desa Agraris Elitis: Kaya tapi Terbelakang Digital & Lingkungan
3527050014,SAMPANG,OMBEN,JRANGOAN,1,-7.1140882,2,113.2828698,810,3240,100.0,93.75,0.0,45.57820678840575,43.33333333333333,53.18181818181819,21.60493827160494,100.0,100.0,100.0,80.0,0.0,50.0,50.0,66.25,0,0,1,1,1,0,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527050015,SAMPANG,OMBEN,ANGSOKAH,1,-7.1145292,2,113.3135559,620,2480,100.0,68.75,6.25,76.30018682720896,30.0,3.6363636363636362,10.080645161290324,100.0,100.0,100.0,40.0,0.0,50.0,50.0,66.25,1,0,0,1,0,0,3,0,0,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3527050016,SAMPANG,OMBEN,RAPALAOK,1,-7.1037636,2,113.3187902,1086,4344,100.0,100.0,35.0,89.17577593581551,26.666666666666664,7.2727272727272725,11.51012891344383,100.0,60.0,100.0,80.0,0.0,50.0,50.0,68.75,1,0,0,0,1,0,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527050017,SAMPANG,OMBEN,RONGDALEM,2,-7.0918133,2,113.2953633,1024,4096,100.0,100.0,0.0,71.30100748607335,0.0,38.63636363636363,7.32421875,100.0,100.0,100.0,60.0,0.0,50.0,50.0,68.75,1,0,0,0,0,0,4,1,0,1,3,Desa Jasa Perkotaan Digital dengan Minim Kelembagaan Ekonomi Lokal
3527050018,SAMPANG,OMBEN,PANDAN,2,-7.0783537,2,113.3290814,1662,6648,100.0,100.0,0.0,91.15891446021033,13.333333333333332,2.7272727272727275,9.777376654632972,100.0,100.0,100.0,80.0,0.0,100.0,50.0,75.0,1,0,0,0,1,0,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527050019,SAMPANG,OMBEN,RAPA DAYA,1,-7.0838269,2,113.3305178,642,2568,100.0,100.0,35.0,0.0,13.333333333333332,36.81818181818182,9.735202492211839,100.0,100.0,100.0,40.0,40.0,100.0,50.0,62.5,1,0,0,0,1,0,3,0,0,1,3,Desa Jasa Perkotaan Digital dengan Minim Kelembagaan Ekonomi Lokal
3527050020,SAMPANG,OMBEN,KARANG GAYAM,1,-7.0838278,2,113.3305156,1958,7832,100.0,100.0,0.0,54.97277579020292,13.333333333333332,3.6363636363636362,6.3840653728294185,100.0,100.0,100.0,40.0,0.0,50.0,50.0,81.25,1,0,0,0,1,0,3,0,0,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3527060001,SAMPANG,KEDUNGDUNG,KRAMAT,2,-7.1055505,2,113.2280897,892,3568,70.0,100.0,6.25,96.7054071374147,43.33333333333333,5.454545454545455,7.006726457399104,100.0,60.0,100.0,0.0,40.0,50.0,50.0,68.75,1,0,0,1,1,1,1,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3527060002,SAMPANG,KEDUNGDUNG,KOMIS,1,-7.099624,2,113.2454041,1581,6324,100.0,100.0,0.0,95.5388586968864,13.333333333333332,0.9090909090909091,6.325110689437066,100.0,60.0,100.0,100.0,0.0,50.0,37.5,68.75,1,0,0,0,1,1,4,1,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527060003,SAMPANG,KEDUNGDUNG,BANYUKAPAH,2,-7.1266495,2,113.2602503,1907,7628,100.0,100.0,0.0,91.67834562113221,43.33333333333333,0.0,5.2438384897745145,100.0,100.0,100.0,100.0,0.0,50.0,50.0,68.75,1,0,0,1,1,1,4,1,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3527060004,SAMPANG,KEDUNGDUNG,RABASAN,2,-7.1019817,2,113.2625743,1300,5200,70.0,100.0,6.25,54.7880487165217,43.33333333333333,9.999999999999998,8.653846153846153,100.0,100.0,100.0,80.0,0.0,50.0,62.5,68.75,1,0,0,1,1,1,4,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3527060005,SAMPANG,KEDUNGDUNG,ROHAYU,2,-7.090085,2,113.2711932,812,3248,70.0,100.0,6.25,92.76163341520667,43.33333333333333,2.7272727272727275,9.236453201970443,100.0,100.0,100.0,40.0,40.0,50.0,37.5,68.75,1,0,0,1,1,1,3,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3527060006,SAMPANG,KEDUNGDUNG,MUKTESAREH,1,-7.0895811,2,113.2541642,1233,4932,100.0,100.0,21.25,80.93251040761662,43.33333333333333,9.999999999999998,25.34468775344688,100.0,100.0,100.0,40.0,0.0,50.0,37.5,68.75,1,0,0,1,1,1,3,0,0,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3527060007,SAMPANG,KEDUNGDUNG,BAJRASOKAH,2,-7.0819772,2,113.2245656,565,2260,70.0,100.0,0.0,61.509825544507855,43.33333333333333,2.7272727272727275,13.274336283185843,100.0,100.0,100.0,100.0,0.0,50.0,37.5,68.75,1,0,0,1,1,1,4,1,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3527060008,SAMPANG,KEDUNGDUNG,NYELOH,2,-7.0886991,2,113.1968753,1445,5780,100.0,75.0,0.0,78.84894182170842,43.33333333333333,0.0,5.190311418685121,100.0,100.0,100.0,80.0,0.0,50.0,50.0,68.75,1,0,0,1,1,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
